LINE ID	SPEAKER	NPCID	GetIsID	RACE	VOICE TYPE	QUEST	BRANCH	CATEGORY	TYPE	SUBTYPE	TOPIC	TOPICINFO	RESPONSE INDEX	FILENAME	FULL PATH	FILE FOUND	MODIFIED SINCE FILE CREATION	TOPIC TEXT	PROMPT	RESPONSE TEXT	EMOTION	POSTPROCESS	SCRIPT NOTES
FFFFFFFF	--	--	--	--	MEKSCOSMaleChairGrumpy	MEKSCOSQuestChairDialogue	(none)	Miscellaneous	Miscellaneous	PlayerShout	MEKSCOSQuestChairDialoguePlayerShout	FormID 0603D490	1	MEKSCOSQue_MEKSCOSQuestCha_0003D490_1	Data\Sound\Voice\MarkekrausSentientChairsOfSkyrim.esp\MEKSCOSMaleChairGrumpy\MEKSCOSQue_MEKSCOSQuestCha_0003D490_1.wav	File Found				If I had ears, I'm sure they'd be bleeding.	Neutral 50			
FFFFFFFF	--	--	--	--	MEKSCOSMaleChairGrumpy	MEKSCOSQuestChairDialogue	(none)	Miscellaneous	Miscellaneous	PlayerShout	MEKSCOSQuestChairDialoguePlayerShout	FormID 0603D491	1	MEKSCOSQue_MEKSCOSQuestCha_0003D491_1	Data\Sound\Voice\MarkekrausSentientChairsOfSkyrim.esp\MEKSCOSMaleChairGrumpy\MEKSCOSQue_MEKSCOSQuestCha_0003D491_1.wav	File Found				Keep your voice down, meat cushion!	Neutral 50			
FFFFFFFF	--	--	--	--	MEKSCOSMaleChairGrumpy	MEKSCOSQuestChairDialogue	(none)	Miscellaneous	Miscellaneous	PickpocketTopic	MEKSCOSQuestChairDialoguePickpocketTopic	FormID 06042594	1	MEKSCOSQue_MEKSCOSQuestCha_00042594_1	Data\Sound\Voice\MarkekrausSentientChairsOfSkyrim.esp\MEKSCOSMaleChairGrumpy\MEKSCOSQue_MEKSCOSQuestCha_00042594_1.wav	File Found				Looking for coins in my chushions?	Neutral 50			
FFFFFFFF	--	--	--	--	MEKSCOSMaleChairGrumpy	MEKSCOSQuestChairDialogue	(none)	Miscellaneous	Miscellaneous	CombatGrunt	MEKSCOSQuestChairDialogueCombatGrunt	FormID 0603D48A	1	MEKSCOSQue_MEKSCOSQuestCha_0003D48A_1	Data\Sound\Voice\MarkekrausSentientChairsOfSkyrim.esp\MEKSCOSMaleChairGrumpy\MEKSCOSQue_MEKSCOSQuestCha_0003D48A_1.wav	File Found				Ooof	Neutral 50			
FFFFFFFF	--	--	--	--	MEKSCOSMaleChairGrumpy	MEKSCOSQuestChairDialogue	(none)	Miscellaneous	Miscellaneous	CombatGrunt	MEKSCOSQuestChairDialogueCombatGrunt	FormID 0603D48B	1	MEKSCOSQue_MEKSCOSQuestCha_0003D48B_1	Data\Sound\Voice\MarkekrausSentientChairsOfSkyrim.esp\MEKSCOSMaleChairGrumpy\MEKSCOSQue_MEKSCOSQuestCha_0003D48B_1.wav	File Found				Gah!	Neutral 50			
FFFFFFFF	--	--	--	--	MEKSCOSMaleChairGrumpy	MEKSCOSQuestChairDialogue	(none)	Miscellaneous	Miscellaneous	CombatGrunt	MEKSCOSQuestChairDialogueCombatGrunt	FormID 0603D48C	1	MEKSCOSQue_MEKSCOSQuestCha_0003D48C_1	Data\Sound\Voice\MarkekrausSentientChairsOfSkyrim.esp\MEKSCOSMaleChairGrumpy\MEKSCOSQue_MEKSCOSQuestCha_0003D48C_1.wav	File Found				Yaa!	Neutral 50			
FFFFFFFF	--	--	--	--	MEKSCOSMaleChairGrumpy	MEKSCOSQuestChairDialogue	(none)	Miscellaneous	Miscellaneous	ShootBow	MEKSCOSQuestChairDialogueShootBow	FormID 0603D488	1	MEKSCOSQue_MEKSCOSQuestCha_0003D488_1	Data\Sound\Voice\MarkekrausSentientChairsOfSkyrim.esp\MEKSCOSMaleChairGrumpy\MEKSCOSQue_MEKSCOSQuestCha_0003D488_1.wav	File Found				A blacksmith labroed to make that bow. A fletcher labored to make that arrow. And you labored to miss by a mile.	Neutral 50			
FFFFFFFF	--	--	--	--	MEKSCOSMaleChairGrumpy	MEKSCOSQuestChairDialogue	(none)	Miscellaneous	Miscellaneous	ActorCollidewithActor	MEKSCOSQuestChairDialogueActorCollisdewithActor	FormID 0603D486	1	MEKSCOSQue_MEKSCOSQuestCha_0003D486_1	Data\Sound\Voice\MarkekrausSentientChairsOfSkyrim.esp\MEKSCOSMaleChairGrumpy\MEKSCOSQue_MEKSCOSQuestCha_0003D486_1.wav	File Found				Watch where you're going, meat cushion!	Neutral 50			
FFFFFFFF	--	--	--	--	MEKSCOSMaleChairGrumpy	MEKSCOSQuestChairDialogue	(none)	Miscellaneous	Miscellaneous	PlayerinIronSights	MEKSCOSQuestChairDialoguePlayerinIronSights	FormID 0603D483	1	MEKSCOSQue_MEKSCOSQuestCha_0003D483_1	Data\Sound\Voice\MarkekrausSentientChairsOfSkyrim.esp\MEKSCOSMaleChairGrumpy\MEKSCOSQue_MEKSCOSQuestCha_0003D483_1.wav	File Found				I'm chair, not a pin cushion!	Neutral 50			
FFFFFFFF	--	--	--	--	MEKSCOSMaleChairGrumpy	MEKSCOSQuestChairDialogue	(none)	Miscellaneous	Miscellaneous	PlayerinIronSights	MEKSCOSQuestChairDialoguePlayerinIronSights	FormID 0603D484	1	MEKSCOSQue_MEKSCOSQuestCha_0003D484_1	Data\Sound\Voice\MarkekrausSentientChairsOfSkyrim.esp\MEKSCOSMaleChairGrumpy\MEKSCOSQue_MEKSCOSQuestCha_0003D484_1.wav	File Found				Shoot me and you'll nevet sit right again!	Neutral 50			
FFFFFFFF	--	--	--	--	MEKSCOSMaleChairGrumpy	MEKSCOSQuestChairDialogue	(none)	Miscellaneous	Miscellaneous	PlayerCastProjectileSpell	MEKSCOSQuestChairDialoguePlayerProjectileSpell	FormID 0603D47D	1	MEKSCOSQue_MEKSCOSQuestCha_0003D47D_1	Data\Sound\Voice\MarkekrausSentientChairsOfSkyrim.esp\MEKSCOSMaleChairGrumpy\MEKSCOSQue_MEKSCOSQuestCha_0003D47D_1.wav	File Found				If this place burns down, you'll have to find me another.	Neutral 50			
FFFFFFFF	--	--	--	--	MEKSCOSMaleChairGrumpy	MEKSCOSQuestChairDialogue	(none)	Miscellaneous	Miscellaneous	PlayerCastProjectileSpell	MEKSCOSQuestChairDialoguePlayerProjectileSpell	FormID 0603D47E	1	MEKSCOSQue_MEKSCOSQuestCha_0003D47E_1	Data\Sound\Voice\MarkekrausSentientChairsOfSkyrim.esp\MEKSCOSMaleChairGrumpy\MEKSCOSQue_MEKSCOSQuestCha_0003D47E_1.wav	File Found				It's cold enough in here already without that frost magick of yours.	Neutral 50			
FFFFFFFF	--	--	--	--	MEKSCOSMaleChairGrumpy	MEKSCOSQuestChairDialogue	(none)	Miscellaneous	Miscellaneous	PlayerCastProjectileSpell	MEKSCOSQuestChairDialoguePlayerProjectileSpell	FormID 0603D47F	1	MEKSCOSQue_MEKSCOSQuestCha_0003D47F_1	Data\Sound\Voice\MarkekrausSentientChairsOfSkyrim.esp\MEKSCOSMaleChairGrumpy\MEKSCOSQue_MEKSCOSQuestCha_0003D47F_1.wav	File Found				What's really shocking is how poorly you aim.	Neutral 50			
FFFFFFFF	--	--	--	--	MEKSCOSMaleChairGrumpy	MEKSCOSQuestChairDialogue	(none)	Miscellaneous	Miscellaneous	PlayerCastProjectileSpell	MEKSCOSQuestChairDialoguePlayerProjectileSpell	FormID 0603D480	1	MEKSCOSQue_MEKSCOSQuestCha_0003D480_1	Data\Sound\Voice\MarkekrausSentientChairsOfSkyrim.esp\MEKSCOSMaleChairGrumpy\MEKSCOSQue_MEKSCOSQuestCha_0003D480_1.wav	File Found				Not even close.	Neutral 50			
FFFFFFFF	--	--	--	--	MEKSCOSMaleChairGrumpy	MEKSCOSQuestChairDialogue	(none)	Miscellaneous	Miscellaneous	PlayerCastProjectileSpell	MEKSCOSQuestChairDialoguePlayerProjectileSpell	FormID 0603D481	1	MEKSCOSQue_MEKSCOSQuestCha_0003D481_1	Data\Sound\Voice\MarkekrausSentientChairsOfSkyrim.esp\MEKSCOSMaleChairGrumpy\MEKSCOSQue_MEKSCOSQuestCha_0003D481_1.wav	File Found				I hope that's target practice. It looks like you need it.	Neutral 50			
FFFFFFFF	--	--	--	--	MEKSCOSMaleChairGrumpy	MEKSCOSQuestChairDialogue	(none)	Miscellaneous	Miscellaneous	ZKeyObject	MEKSCOSQuestChairDialogueZKeyObject	FormID 0603D47A	1	MEKSCOSQue_MEKSCOSQuestCha_0003D47A_1	Data\Sound\Voice\MarkekrausSentientChairsOfSkyrim.esp\MEKSCOSMaleChairGrumpy\MEKSCOSQue_MEKSCOSQuestCha_0003D47A_1.wav	File Found				That's not yours, meat cushion.	Neutral 50			
FFFFFFFF	--	--	--	--	MEKSCOSMaleChairGrumpy	MEKSCOSQuestChairDialogue	(none)	Miscellaneous	Miscellaneous	ZKeyObject	MEKSCOSQuestChairDialogueZKeyObject	FormID 0603D47B	1	MEKSCOSQue_MEKSCOSQuestCha_0003D47B_1	Data\Sound\Voice\MarkekrausSentientChairsOfSkyrim.esp\MEKSCOSMaleChairGrumpy\MEKSCOSQue_MEKSCOSQuestCha_0003D47B_1.wav	File Found				Stop screwing around!	Neutral 50			
FFFFFFFF	--	--	--	--	MEKSCOSMaleChairGrumpy	MEKSCOSQuestChairDialogue	(none)	Miscellaneous	Miscellaneous	SwingMeleeWeapon	MEKSCOSQuestChairDialogueSwingMeleeWeapon	FormID 0603D474	1	MEKSCOSQue_MEKSCOSQuestCha_0003D474_1	Data\Sound\Voice\MarkekrausSentientChairsOfSkyrim.esp\MEKSCOSMaleChairGrumpy\MEKSCOSQue_MEKSCOSQuestCha_0003D474_1.wav	File Found				You'd make a lousy lumberjack!	Neutral 50			
FFFFFFFF	--	--	--	--	MEKSCOSMaleChairGrumpy	MEKSCOSQuestChairDialogue	(none)	Miscellaneous	Miscellaneous	SwingMeleeWeapon	MEKSCOSQuestChairDialogueSwingMeleeWeapon	FormID 0603D475	1	MEKSCOSQue_MEKSCOSQuestCha_0003D475_1	Data\Sound\Voice\MarkekrausSentientChairsOfSkyrim.esp\MEKSCOSMaleChairGrumpy\MEKSCOSQue_MEKSCOSQuestCha_0003D475_1.wav	File Found				Hey! What did that air ever do to you!?	Neutral 50			
FFFFFFFF	--	--	--	--	MEKSCOSMaleChairGrumpy	MEKSCOSQuestChairDialogue	(none)	Miscellaneous	Miscellaneous	SwingMeleeWeapon	MEKSCOSQuestChairDialogueSwingMeleeWeapon	FormID 0603D476	1	MEKSCOSQue_MEKSCOSQuestCha_0003D476_1	Data\Sound\Voice\MarkekrausSentientChairsOfSkyrim.esp\MEKSCOSMaleChairGrumpy\MEKSCOSQue_MEKSCOSQuestCha_0003D476_1.wav	File Found				Nice sword. It would look better up your ass!	Neutral 50			
FFFFFFFF	--	--	--	--	MEKSCOSMaleChairGrumpy	MEKSCOSQuestChairDialogue	(none)	Miscellaneous	Miscellaneous	SwingMeleeWeapon	MEKSCOSQuestChairDialogueSwingMeleeWeapon	FormID 0603D477	1	MEKSCOSQue_MEKSCOSQuestCha_0003D477_1	Data\Sound\Voice\MarkekrausSentientChairsOfSkyrim.esp\MEKSCOSMaleChairGrumpy\MEKSCOSQue_MEKSCOSQuestCha_0003D477_1.wav	File Found				No nail in sight. And yet, they swing anyways.	Neutral 50			
FFFFFFFF	--	--	--	--	MEKSCOSMaleChairGrumpy	MEKSCOSQuestChairDialogue	(none)	Miscellaneous	Miscellaneous	SwingMeleeWeapon	MEKSCOSQuestChairDialogueSwingMeleeWeapon	FormID 0603D478	1	MEKSCOSQue_MEKSCOSQuestCha_0003D478_1	Data\Sound\Voice\MarkekrausSentientChairsOfSkyrim.esp\MEKSCOSMaleChairGrumpy\MEKSCOSQue_MEKSCOSQuestCha_0003D478_1.wav	File Found				We get it. You're a swinger. Piss off!	Neutral 50			
FFFFFFFF	--	--	--	--	MEKSCOSMaleChairGrumpy	MEKSCOSQuestChairDialogue	(none)	Miscellaneous	Miscellaneous	Goodbye	MEKSCOSQuestChairDialogueGoodbye	FormID 0603D46F	1	MEKSCOSQue_MEKSCOSQuestCha_0003D46F_1	Data\Sound\Voice\MarkekrausSentientChairsOfSkyrim.esp\MEKSCOSMaleChairGrumpy\MEKSCOSQue_MEKSCOSQuestCha_0003D46F_1.wav	File Found				Later, meat cushion.	Neutral 50			
FFFFFFFF	--	--	--	--	MEKSCOSMaleChairGrumpy	MEKSCOSQuestChairDialogue	(none)	Miscellaneous	Miscellaneous	Goodbye	MEKSCOSQuestChairDialogueGoodbye	FormID 0603D470	1	MEKSCOSQue_MEKSCOSQuestCha_0003D470_1	Data\Sound\Voice\MarkekrausSentientChairsOfSkyrim.esp\MEKSCOSMaleChairGrumpy\MEKSCOSQue_MEKSCOSQuestCha_0003D470_1.wav	File Found				Bye.	Neutral 50			
FFFFFFFF	--	--	--	--	MEKSCOSMaleChairGrumpy	MEKSCOSQuestChairDialogue	(none)	Miscellaneous	Miscellaneous	Goodbye	MEKSCOSQuestChairDialogueGoodbye	FormID 0603D471	1	MEKSCOSQue_MEKSCOSQuestCha_0003D471_1	Data\Sound\Voice\MarkekrausSentientChairsOfSkyrim.esp\MEKSCOSMaleChairGrumpy\MEKSCOSQue_MEKSCOSQuestCha_0003D471_1.wav	File Found				Now, let me get back to more important things like improving my chair-actor.	Neutral 50			
FFFFFFFF	--	--	--	--	MEKSCOSMaleChairGrumpy	MEKSCOSQuestChairDialogue	(none)	Miscellaneous	Miscellaneous	Goodbye	MEKSCOSQuestChairDialogueGoodbye	FormID 0603D472	1	MEKSCOSQue_MEKSCOSQuestCha_0003D472_1	Data\Sound\Voice\MarkekrausSentientChairsOfSkyrim.esp\MEKSCOSMaleChairGrumpy\MEKSCOSQue_MEKSCOSQuestCha_0003D472_1.wav	File Found				Now, piss off!	Neutral 50			
FFFFFFFF	--	--	--	--	MEKSCOSMaleChairGrumpy	MEKSCOSQuestChairDialogue	(none)	Miscellaneous	Miscellaneous	ObserveCombat	MEKSCOSQuestChairDialogueObserveCombat	FormID 0603D46B	1	MEKSCOSQue_MEKSCOSQuestCha_0003D46B_1	Data\Sound\Voice\MarkekrausSentientChairsOfSkyrim.esp\MEKSCOSMaleChairGrumpy\MEKSCOSQue_MEKSCOSQuestCha_0003D46B_1.wav	File Found				Keep me out of this!	Neutral 50			
FFFFFFFF	--	--	--	--	MEKSCOSMaleChairGrumpy	MEKSCOSQuestChairDialogue	(none)	Miscellaneous	Miscellaneous	ObserveCombat	MEKSCOSQuestChairDialogueObserveCombat	FormID 0603D46C	1	MEKSCOSQue_MEKSCOSQuestCha_0003D46C_1	Data\Sound\Voice\MarkekrausSentientChairsOfSkyrim.esp\MEKSCOSMaleChairGrumpy\MEKSCOSQue_MEKSCOSQuestCha_0003D46C_1.wav	File Found				Dance, meat cushions!	Neutral 50			
FFFFFFFF	--	--	--	--	MEKSCOSMaleChairGrumpy	MEKSCOSQuestChairDialogue	(none)	Miscellaneous	Miscellaneous	ObserveCombat	MEKSCOSQuestChairDialogueObserveCombat	FormID 0603D46D	1	MEKSCOSQue_MEKSCOSQuestCha_0003D46D_1	Data\Sound\Voice\MarkekrausSentientChairsOfSkyrim.esp\MEKSCOSMaleChairGrumpy\MEKSCOSQue_MEKSCOSQuestCha_0003D46D_1.wav	File Found				Yeah! Right in the seat!	Neutral 50			
FFFFFFFF	--	--	--	--	MEKSCOSMaleChairGrumpy	MEKSCOSQuestChairDialogue	(none)	Miscellaneous	Miscellaneous	NoticeCorpse	MEKSCOSQuestChairDialogueNoticeCorpse	FormID 0603D466	1	MEKSCOSQue_MEKSCOSQuestCha_0003D466_1	Data\Sound\Voice\MarkekrausSentientChairsOfSkyrim.esp\MEKSCOSMaleChairGrumpy\MEKSCOSQue_MEKSCOSQuestCha_0003D466_1.wav	File Found				Great. Another dead meat cushion.	Neutral 50			
FFFFFFFF	--	--	--	--	MEKSCOSMaleChairGrumpy	MEKSCOSQuestChairDialogue	(none)	Miscellaneous	Miscellaneous	NoticeCorpse	MEKSCOSQuestChairDialogueNoticeCorpse	FormID 0603D467	1	MEKSCOSQue_MEKSCOSQuestCha_0003D467_1	Data\Sound\Voice\MarkekrausSentientChairsOfSkyrim.esp\MEKSCOSMaleChairGrumpy\MEKSCOSQue_MEKSCOSQuestCha_0003D467_1.wav	File Found				Not my corpse. Not my problem.	Neutral 50			
FFFFFFFF	--	--	--	--	MEKSCOSMaleChairGrumpy	MEKSCOSQuestChairDialogue	(none)	Miscellaneous	Miscellaneous	NoticeCorpse	MEKSCOSQuestChairDialogueNoticeCorpse	FormID 0603D468	1	MEKSCOSQue_MEKSCOSQuestCha_0003D468_1	Data\Sound\Voice\MarkekrausSentientChairsOfSkyrim.esp\MEKSCOSMaleChairGrumpy\MEKSCOSQue_MEKSCOSQuestCha_0003D468_1.wav	File Found				Well, I'm not cleaning this up.	Neutral 50			
FFFFFFFF	--	--	--	--	MEKSCOSMaleChairGrumpy	MEKSCOSQuestChairDialogue	(none)	Miscellaneous	Miscellaneous	NoticeCorpse	MEKSCOSQuestChairDialogueNoticeCorpse	FormID 0603D469	1	MEKSCOSQue_MEKSCOSQuestCha_0003D469_1	Data\Sound\Voice\MarkekrausSentientChairsOfSkyrim.esp\MEKSCOSMaleChairGrumpy\MEKSCOSQue_MEKSCOSQuestCha_0003D469_1.wav	File Found				One good thing about being a chair: I never have to smell a dead body.	Neutral 50			
FFFFFFFF	--	--	--	--	MEKSCOSMaleChairGrumpy	MEKSCOSQuestChairDialogue	(none)	Miscellaneous	Miscellaneous	Idle	MEKSCOSQuestChairDialogueIdle	FormID 0603D460	1	MEKSCOSQue_MEKSCOSQuestCha_0003D460_1	Data\Sound\Voice\MarkekrausSentientChairsOfSkyrim.esp\MEKSCOSMaleChairGrumpy\MEKSCOSQue_MEKSCOSQuestCha_0003D460_1.wav	File Found				Ugh.	Neutral 50			
FFFFFFFF	--	--	--	--	MEKSCOSMaleChairGrumpy	MEKSCOSQuestChairDialogue	(none)	Miscellaneous	Miscellaneous	Idle	MEKSCOSQuestChairDialogueIdle	FormID 0603D461	1	MEKSCOSQue_MEKSCOSQuestCha_0003D461_1	Data\Sound\Voice\MarkekrausSentientChairsOfSkyrim.esp\MEKSCOSMaleChairGrumpy\MEKSCOSQue_MEKSCOSQuestCha_0003D461_1.wav	File Found				*Cough* *Cough*	Neutral 50			
FFFFFFFF	--	--	--	--	MEKSCOSMaleChairGrumpy	MEKSCOSQuestChairDialogue	(none)	Miscellaneous	Miscellaneous	Idle	MEKSCOSQuestChairDialogueIdle	FormID 0603D462	1	MEKSCOSQue_MEKSCOSQuestCha_0003D462_1	Data\Sound\Voice\MarkekrausSentientChairsOfSkyrim.esp\MEKSCOSMaleChairGrumpy\MEKSCOSQue_MEKSCOSQuestCha_0003D462_1.wav	File Found				I thought we were in love... but she just wanted to reach the top shelf.	Neutral 50			
FFFFFFFF	--	--	--	--	MEKSCOSMaleChairGrumpy	MEKSCOSQuestChairDialogue	(none)	Miscellaneous	Miscellaneous	Idle	MEKSCOSQuestChairDialogueIdle	FormID 0603D463	1	MEKSCOSQue_MEKSCOSQuestCha_0003D463_1	Data\Sound\Voice\MarkekrausSentientChairsOfSkyrim.esp\MEKSCOSMaleChairGrumpy\MEKSCOSQue_MEKSCOSQuestCha_0003D463_1.wav	File Found				I may be miserable, but at least I'm not a table.	Neutral 50			
FFFFFFFF	--	--	--	--	MEKSCOSMaleChairGrumpy	MEKSCOSQuestChairDialogue	(none)	Miscellaneous	Miscellaneous	Idle	MEKSCOSQuestChairDialogueIdle	FormID 0603D464	1	MEKSCOSQue_MEKSCOSQuestCha_0003D464_1	Data\Sound\Voice\MarkekrausSentientChairsOfSkyrim.esp\MEKSCOSMaleChairGrumpy\MEKSCOSQue_MEKSCOSQuestCha_0003D464_1.wav	File Found				I told the missus I was having a bad day. She told me to chair up.	Neutral 50			
FFFFFFFF	--	--	--	--	MEKSCOSMaleChairGrumpy	MEKSCOSQuestChairDialogue	(none)	Miscellaneous	Miscellaneous	Hello	MEKSCOSQuestChairDialogueHello	FormID 06023F18	1	MEKSCOSQue_MEKSCOSQuestCha_00023F18_1	Data\Sound\Voice\MarkekrausSentientChairsOfSkyrim.esp\MEKSCOSMaleChairGrumpy\MEKSCOSQue_MEKSCOSQuestCha_00023F18_1.wav	File Found				Yes?	Neutral 50			
FFFFFFFF	--	--	--	--	MEKSCOSMaleChairGrumpy	MEKSCOSQuestChairDialogue	(none)	Miscellaneous	Miscellaneous	Hello	MEKSCOSQuestChairDialogueHello	FormID 06023F19	1	MEKSCOSQue_MEKSCOSQuestCha_00023F19_1	Data\Sound\Voice\MarkekrausSentientChairsOfSkyrim.esp\MEKSCOSMaleChairGrumpy\MEKSCOSQue_MEKSCOSQuestCha_00023F19_1.wav	File Found				Hmm?	Neutral 50			
FFFFFFFF	--	--	--	--	MEKSCOSMaleChairGrumpy	MEKSCOSQuestChairDialogue	(none)	Miscellaneous	Miscellaneous	Hello	MEKSCOSQuestChairDialogueHello	FormID 06023F1A	1	MEKSCOSQue_MEKSCOSQuestCha_00023F1A_1	Data\Sound\Voice\MarkekrausSentientChairsOfSkyrim.esp\MEKSCOSMaleChairGrumpy\MEKSCOSQue_MEKSCOSQuestCha_00023F1A_1.wav	File Found				Need something?	Neutral 50			
FFFFFFFF	--	--	--	--	MEKSCOSMaleChairGrumpy	MEKSCOSQuestChairDialogue	(none)	Miscellaneous	Miscellaneous	Hello	MEKSCOSQuestChairDialogueHello	FormID 06023F1B	1	MEKSCOSQue_MEKSCOSQuestCha_00023F1B_1	Data\Sound\Voice\MarkekrausSentientChairsOfSkyrim.esp\MEKSCOSMaleChairGrumpy\MEKSCOSQue_MEKSCOSQuestCha_00023F1B_1.wav	File Found				Keep those flames to yourself, meat cushion.	Fear 50			
