LINE ID	SPEAKER	NPCID	GetIsID	RACE	VOICE TYPE	QUEST	BRANCH	CATEGORY	TYPE	SUBTYPE	TOPIC	TOPICINFO	RESPONSE INDEX	FILENAME	FULL PATH	FILE FOUND	MODIFIED SINCE FILE CREATION	TOPIC TEXT	PROMPT	RESPONSE TEXT	EMOTION	POSTPROCESS	SCRIPT NOTES
FFFFFFFF	--	--	--	--	MEKSCOSMaleChairSassy	MEKSCOSQuestMaleChairSassyDialogue	(none)	Detection	Detection	AlertIdle	MEKSCOSQuestMaleChairSassyDialogueAlertIdle	FormID 06065D55	1	MEKSCOSQue_MEKSCOSQuestMal_00065D55_1	Data\Sound\Voice\MarkekrausSentientChairsOfSkyrim.esp\MEKSCOSMaleChairSassy\MEKSCOSQue_MEKSCOSQuestMal_00065D55_1.wav	File Found				I'm sure I heard some meat cheeks lookin' for a seat.	Neutral 50			
FFFFFFFF	--	--	--	--	MEKSCOSMaleChairSassy	MEKSCOSQuestMaleChairSassyDialogue	(none)	Detection	Detection	AlertIdle	MEKSCOSQuestMaleChairSassyDialogueAlertIdle	FormID 06065D57	1	MEKSCOSQue_MEKSCOSQuestMal_00065D57_1	Data\Sound\Voice\MarkekrausSentientChairsOfSkyrim.esp\MEKSCOSMaleChairSassy\MEKSCOSQue_MEKSCOSQuestMal_00065D57_1.wav	File Found				Come and give me a beating!	Neutral 50			
FFFFFFFF	--	--	--	--	MEKSCOSMaleChairSassy	MEKSCOSQuestMaleChairSassyDialogue	(none)	Miscellaneous	Miscellaneous	ZKeyObject	MEKSCOSQuestMaleChairSassyDialogueZKeyObject	FormID 06060C50	1	MEKSCOSQue_MEKSCOSQuestMal_00060C50_1	Data\Sound\Voice\MarkekrausSentientChairsOfSkyrim.esp\MEKSCOSMaleChairSassy\MEKSCOSQue_MEKSCOSQuestMal_00060C50_1.wav	File Found				Pick me up next!	Neutral 50			
FFFFFFFF	--	--	--	--	MEKSCOSMaleChairSassy	MEKSCOSQuestMaleChairSassyDialogue	(none)	Miscellaneous	Miscellaneous	ZKeyObject	MEKSCOSQuestMaleChairSassyDialogueZKeyObject	FormID 06060C51	1	MEKSCOSQue_MEKSCOSQuestMal_00060C51_1	Data\Sound\Voice\MarkekrausSentientChairsOfSkyrim.esp\MEKSCOSMaleChairSassy\MEKSCOSQue_MEKSCOSQuestMal_00060C51_1.wav	File Found				Oh... you're into that sort of thing.	Neutral 50			
FFFFFFFF	--	--	--	--	MEKSCOSMaleChairSassy	MEKSCOSQuestMaleChairSassyDialogue	(none)	Miscellaneous	Miscellaneous	ZKeyObject	MEKSCOSQuestMaleChairSassyDialogueZKeyObject	FormID 06060C52	1	MEKSCOSQue_MEKSCOSQuestMal_00060C52_1	Data\Sound\Voice\MarkekrausSentientChairsOfSkyrim.esp\MEKSCOSMaleChairSassy\MEKSCOSQue_MEKSCOSQuestMal_00060C52_1.wav	File Found				Bring that with you and lets find somewhere to stuff it.	Neutral 50			
FFFFFFFF	--	--	--	--	MEKSCOSMaleChairSassy	MEKSCOSQuestMaleChairSassyDialogue	(none)	Miscellaneous	Miscellaneous	CombatGrunt	MEKSCOSQuestMaleChairSassyDialogueCombatGrunt	FormID 06060C49	1	MEKSCOSQue_MEKSCOSQuestMal_00060C49_1	Data\Sound\Voice\MarkekrausSentientChairsOfSkyrim.esp\MEKSCOSMaleChairSassy\MEKSCOSQue_MEKSCOSQuestMal_00060C49_1.wav	File Found				Mmmmmm	Neutral 50			
FFFFFFFF	--	--	--	--	MEKSCOSMaleChairSassy	MEKSCOSQuestMaleChairSassyDialogue	(none)	Miscellaneous	Miscellaneous	CombatGrunt	MEKSCOSQuestMaleChairSassyDialogueCombatGrunt	FormID 06060C4A	1	MEKSCOSQue_MEKSCOSQuestMal_00060C4A_1	Data\Sound\Voice\MarkekrausSentientChairsOfSkyrim.esp\MEKSCOSMaleChairSassy\MEKSCOSQue_MEKSCOSQuestMal_00060C4A_1.wav	File Found				Aaaah	Neutral 50			
FFFFFFFF	--	--	--	--	MEKSCOSMaleChairSassy	MEKSCOSQuestMaleChairSassyDialogue	(none)	Miscellaneous	Miscellaneous	CombatGrunt	MEKSCOSQuestMaleChairSassyDialogueCombatGrunt	FormID 06060C4B	1	MEKSCOSQue_MEKSCOSQuestMal_00060C4B_1	Data\Sound\Voice\MarkekrausSentientChairsOfSkyrim.esp\MEKSCOSMaleChairSassy\MEKSCOSQue_MEKSCOSQuestMal_00060C4B_1.wav	File Found				Oooo	Neutral 50			
FFFFFFFF	--	--	--	--	MEKSCOSMaleChairSassy	MEKSCOSQuestMaleChairSassyDialogue	(none)	Miscellaneous	Miscellaneous	CombatGrunt	MEKSCOSQuestMaleChairSassyDialogueCombatGrunt	FormID 06060C4C	1	MEKSCOSQue_MEKSCOSQuestMal_00060C4C_1	Data\Sound\Voice\MarkekrausSentientChairsOfSkyrim.esp\MEKSCOSMaleChairSassy\MEKSCOSQue_MEKSCOSQuestMal_00060C4C_1.wav	File Found				Yes!	Neutral 50			
FFFFFFFF	--	--	--	--	MEKSCOSMaleChairSassy	MEKSCOSQuestMaleChairSassyDialogue	(none)	Miscellaneous	Miscellaneous	CombatGrunt	MEKSCOSQuestMaleChairSassyDialogueCombatGrunt	FormID 06060C4D	1	MEKSCOSQue_MEKSCOSQuestMal_00060C4D_1	Data\Sound\Voice\MarkekrausSentientChairsOfSkyrim.esp\MEKSCOSMaleChairSassy\MEKSCOSQue_MEKSCOSQuestMal_00060C4D_1.wav	File Found				Humph!	Neutral 50			
FFFFFFFF	--	--	--	--	MEKSCOSMaleChairSassy	MEKSCOSQuestMaleChairSassyDialogue	(none)	Miscellaneous	Miscellaneous	CombatGrunt	MEKSCOSQuestMaleChairSassyDialogueCombatGrunt	FormID 06060C4E	1	MEKSCOSQue_MEKSCOSQuestMal_00060C4E_1	Data\Sound\Voice\MarkekrausSentientChairsOfSkyrim.esp\MEKSCOSMaleChairSassy\MEKSCOSQue_MEKSCOSQuestMal_00060C4E_1.wav	File Found				Nnnnnnh	Neutral 50			
FFFFFFFF	--	--	--	--	MEKSCOSMaleChairSassy	MEKSCOSQuestMaleChairSassyDialogue	(none)	Miscellaneous	Miscellaneous	ActorCollidewithActor	MEKSCOSQuestMaleChairSassyDialogueActorCollideWithActor	FormID 06060C45	1	MEKSCOSQue_MEKSCOSQuestMal_00060C45_1	Data\Sound\Voice\MarkekrausSentientChairsOfSkyrim.esp\MEKSCOSMaleChairSassy\MEKSCOSQue_MEKSCOSQuestMal_00060C45_1.wav	File Found				If you want to bump into me more, we can find somewhere private.	Neutral 50			
FFFFFFFF	--	--	--	--	MEKSCOSMaleChairSassy	MEKSCOSQuestMaleChairSassyDialogue	(none)	Miscellaneous	Miscellaneous	ActorCollidewithActor	MEKSCOSQuestMaleChairSassyDialogueActorCollideWithActor	FormID 06060C46	1	MEKSCOSQue_MEKSCOSQuestMal_00060C46_1	Data\Sound\Voice\MarkekrausSentientChairsOfSkyrim.esp\MEKSCOSMaleChairSassy\MEKSCOSQue_MEKSCOSQuestMal_00060C46_1.wav	File Found				Mmmmm... sweet meat... you can bump into me any time!	Neutral 50			
FFFFFFFF	--	--	--	--	MEKSCOSMaleChairSassy	MEKSCOSQuestMaleChairSassyDialogue	(none)	Miscellaneous	Miscellaneous	ActorCollidewithActor	MEKSCOSQuestMaleChairSassyDialogueActorCollideWithActor	FormID 06060C47	1	MEKSCOSQue_MEKSCOSQuestMal_00060C47_1	Data\Sound\Voice\MarkekrausSentientChairsOfSkyrim.esp\MEKSCOSMaleChairSassy\MEKSCOSQue_MEKSCOSQuestMal_00060C47_1.wav	File Found				I hope that was on purpose.	Neutral 50			
FFFFFFFF	--	--	--	--	MEKSCOSMaleChairSassy	MEKSCOSQuestMaleChairSassyDialogue	(none)	Miscellaneous	Miscellaneous	Idle	MEKSCOSQuestMaleChairSassyDialogueIdle	FormID 06060C37	1	MEKSCOSQue_MEKSCOSQuestMal_00060C37_1	Data\Sound\Voice\MarkekrausSentientChairsOfSkyrim.esp\MEKSCOSMaleChairSassy\MEKSCOSQue_MEKSCOSQuestMal_00060C37_1.wav	File Found				I wish I could find a good carpenter to nail me.	Neutral 50			
FFFFFFFF	--	--	--	--	MEKSCOSMaleChairSassy	MEKSCOSQuestMaleChairSassyDialogue	(none)	Miscellaneous	Miscellaneous	Idle	MEKSCOSQuestMaleChairSassyDialogueIdle	FormID 06060C39	1	MEKSCOSQue_MEKSCOSQuestMal_00060C39_1	Data\Sound\Voice\MarkekrausSentientChairsOfSkyrim.esp\MEKSCOSMaleChairSassy\MEKSCOSQue_MEKSCOSQuestMal_00060C39_1.wav	File Found				He thought I was just another chair. I thought he was kinky. It was a simple misunderstanding.	Neutral 50			
FFFFFFFF	--	--	--	--	MEKSCOSMaleChairSassy	MEKSCOSQuestMaleChairSassyDialogue	(none)	Miscellaneous	Miscellaneous	Idle	MEKSCOSQuestMaleChairSassyDialogueIdle	FormID 06060C3A	1	MEKSCOSQue_MEKSCOSQuestMal_00060C3A_1	Data\Sound\Voice\MarkekrausSentientChairsOfSkyrim.esp\MEKSCOSMaleChairSassy\MEKSCOSQue_MEKSCOSQuestMal_00060C3A_1.wav	File Found				I wonder if a chair can be tied to a bed? I'll have to try that next time his wife's away.	Neutral 50			
FFFFFFFF	--	--	--	--	MEKSCOSMaleChairSassy	MEKSCOSQuestMaleChairSassyDialogue	(none)	Miscellaneous	Miscellaneous	Idle	MEKSCOSQuestMaleChairSassyDialogueIdle	FormID 06060C3B	1	MEKSCOSQue_MEKSCOSQuestMal_00060C3B_1	Data\Sound\Voice\MarkekrausSentientChairsOfSkyrim.esp\MEKSCOSMaleChairSassy\MEKSCOSQue_MEKSCOSQuestMal_00060C3B_1.wav	File Found				All this talk about Elder Scrolls... If they are as boring as Elder Chairs, why bother?	Neutral 50			
FFFFFFFF	--	--	--	--	MEKSCOSMaleChairSassy	MEKSCOSQuestMaleChairSassyDialogue	(none)	Miscellaneous	Miscellaneous	Idle	MEKSCOSQuestMaleChairSassyDialogueIdle	FormID 06060C3C	1	MEKSCOSQue_MEKSCOSQuestMal_00060C3C_1	Data\Sound\Voice\MarkekrausSentientChairsOfSkyrim.esp\MEKSCOSMaleChairSassy\MEKSCOSQue_MEKSCOSQuestMal_00060C3C_1.wav	File Found				Mmmmm... yea... I'd ride a dragon!	Neutral 50			
FFFFFFFF	--	--	--	--	MEKSCOSMaleChairSassy	MEKSCOSQuestMaleChairSassyDialogue	(none)	Miscellaneous	Miscellaneous	Idle	MEKSCOSQuestMaleChairSassyDialogueIdle	FormID 06060C41	1	MEKSCOSQue_MEKSCOSQuestMal_00060C41_1	Data\Sound\Voice\MarkekrausSentientChairsOfSkyrim.esp\MEKSCOSMaleChairSassy\MEKSCOSQue_MEKSCOSQuestMal_00060C41_1.wav	File Found				When he finally stuffed my chusion, I felt my entire body shiver with excitement.	Neutral 50			
FFFFFFFF	--	--	--	--	MEKSCOSMaleChairSassy	MEKSCOSQuestMaleChairSassyDialogue	(none)	Miscellaneous	Miscellaneous	Idle	MEKSCOSQuestMaleChairSassyDialogueIdle	FormID 06060C42	1	MEKSCOSQue_MEKSCOSQuestMal_00060C42_1	Data\Sound\Voice\MarkekrausSentientChairsOfSkyrim.esp\MEKSCOSMaleChairSassy\MEKSCOSQue_MEKSCOSQuestMal_00060C42_1.wav	File Found				I love tables.. they're all strong silent types.	Neutral 50			
FFFFFFFF	--	--	--	--	MEKSCOSMaleChairSassy	MEKSCOSQuestMaleChairSassyDialogue	(none)	Miscellaneous	Miscellaneous	Idle	MEKSCOSQuestMaleChairSassyDialogueIdle	FormID 06060C43	1	MEKSCOSQue_MEKSCOSQuestMal_00060C43_1	Data\Sound\Voice\MarkekrausSentientChairsOfSkyrim.esp\MEKSCOSMaleChairSassy\MEKSCOSQue_MEKSCOSQuestMal_00060C43_1.wav	File Found				There once was a chair from Dawstar, with cushions as thick as a monster...	Neutral 50			
FFFFFFFF	--	--	--	--	MEKSCOSMaleChairSassy	MEKSCOSQuestMaleChairSassyDialogue	(none)	Miscellaneous	Miscellaneous	PlayerShout	MEKSCOSQuestMaleChairSassyDialoguePlayerShout	FormID 06060C33	1	MEKSCOSQue_MEKSCOSQuestMal_00060C33_1	Data\Sound\Voice\MarkekrausSentientChairsOfSkyrim.esp\MEKSCOSMaleChairSassy\MEKSCOSQue_MEKSCOSQuestMal_00060C33_1.wav	File Found				Let's find somewhere private and I'll give you something to shout about.	Neutral 50			
FFFFFFFF	--	--	--	--	MEKSCOSMaleChairSassy	MEKSCOSQuestMaleChairSassyDialogue	(none)	Miscellaneous	Miscellaneous	PlayerShout	MEKSCOSQuestMaleChairSassyDialoguePlayerShout	FormID 06060C34	1	MEKSCOSQue_MEKSCOSQuestMal_00060C34_1	Data\Sound\Voice\MarkekrausSentientChairsOfSkyrim.esp\MEKSCOSMaleChairSassy\MEKSCOSQue_MEKSCOSQuestMal_00060C34_1.wav	File Found				Next time, shout into my cushions!	Neutral 50			
FFFFFFFF	--	--	--	--	MEKSCOSMaleChairSassy	MEKSCOSQuestMaleChairSassyDialogue	(none)	Miscellaneous	Miscellaneous	PlayerShout	MEKSCOSQuestMaleChairSassyDialoguePlayerShout	FormID 06060C35	1	MEKSCOSQue_MEKSCOSQuestMal_00060C35_1	Data\Sound\Voice\MarkekrausSentientChairsOfSkyrim.esp\MEKSCOSMaleChairSassy\MEKSCOSQue_MEKSCOSQuestMal_00060C35_1.wav	File Found				Are you dragonborn? I've never had a dragonborn sit on me before!	Neutral 50			
FFFFFFFF	--	--	--	--	MEKSCOSMaleChairSassy	MEKSCOSQuestMaleChairSassyDialogue	(none)	Miscellaneous	Miscellaneous	PlayerCastProjectileSpell	MEKSCOSQuestMaleChairSassyDialoguePlayerCastProjectileSpell	FormID 06060C26	1	MEKSCOSQue_MEKSCOSQuestMal_00060C26_1	Data\Sound\Voice\MarkekrausSentientChairsOfSkyrim.esp\MEKSCOSMaleChairSassy\MEKSCOSQue_MEKSCOSQuestMal_00060C26_1.wav	File Found				Put those flames away and come warm my cushions!	Neutral 50			
FFFFFFFF	--	--	--	--	MEKSCOSMaleChairSassy	MEKSCOSQuestMaleChairSassyDialogue	(none)	Miscellaneous	Miscellaneous	PlayerCastProjectileSpell	MEKSCOSQuestMaleChairSassyDialoguePlayerCastProjectileSpell	FormID 06060C27	1	MEKSCOSQue_MEKSCOSQuestMal_00060C27_1	Data\Sound\Voice\MarkekrausSentientChairsOfSkyrim.esp\MEKSCOSMaleChairSassy\MEKSCOSQue_MEKSCOSQuestMal_00060C27_1.wav	File Found				Mmmmmm... yes... get it nice and nippy in here.	Neutral 50			
FFFFFFFF	--	--	--	--	MEKSCOSMaleChairSassy	MEKSCOSQuestMaleChairSassyDialogue	(none)	Miscellaneous	Miscellaneous	PlayerCastProjectileSpell	MEKSCOSQuestMaleChairSassyDialoguePlayerCastProjectileSpell	FormID 06060C28	1	MEKSCOSQue_MEKSCOSQuestMal_00060C28_1	Data\Sound\Voice\MarkekrausSentientChairsOfSkyrim.esp\MEKSCOSMaleChairSassy\MEKSCOSQue_MEKSCOSQuestMal_00060C28_1.wav	File Found				I, too, could go for some shock play.	Neutral 50			
FFFFFFFF	--	--	--	--	MEKSCOSMaleChairSassy	MEKSCOSQuestMaleChairSassyDialogue	(none)	Miscellaneous	Miscellaneous	PickpocketTopic	MEKSCOSQuestMaleChairSassyDialoguePickpocketTopic	FormID 06060C21	1	MEKSCOSQue_MEKSCOSQuestMal_00060C21_1	Data\Sound\Voice\MarkekrausSentientChairsOfSkyrim.esp\MEKSCOSMaleChairSassy\MEKSCOSQue_MEKSCOSQuestMal_00060C21_1.wav	File Found				There's no need to sneak if you want to put your hands in my pockets.	Neutral 50			
FFFFFFFF	--	--	--	--	MEKSCOSMaleChairSassy	MEKSCOSQuestMaleChairSassyDialogue	(none)	Miscellaneous	Miscellaneous	PickpocketTopic	MEKSCOSQuestMaleChairSassyDialoguePickpocketTopic	FormID 06060C22	1	MEKSCOSQue_MEKSCOSQuestMal_00060C22_1	Data\Sound\Voice\MarkekrausSentientChairsOfSkyrim.esp\MEKSCOSMaleChairSassy\MEKSCOSQue_MEKSCOSQuestMal_00060C22_1.wav	File Found				You can look for coins in my cushions any time!	Neutral 50			
FFFFFFFF	--	--	--	--	MEKSCOSMaleChairSassy	MEKSCOSQuestMaleChairSassyDialogue	(none)	Miscellaneous	Miscellaneous	PickpocketTopic	MEKSCOSQuestMaleChairSassyDialoguePickpocketTopic	FormID 06060C23	1	MEKSCOSQue_MEKSCOSQuestMal_00060C23_1	Data\Sound\Voice\MarkekrausSentientChairsOfSkyrim.esp\MEKSCOSMaleChairSassy\MEKSCOSQue_MEKSCOSQuestMal_00060C23_1.wav	File Found				Is this some new kind of roleplay?	Neutral 50			
FFFFFFFF	--	--	--	--	MEKSCOSMaleChairSassy	MEKSCOSQuestMaleChairSassyDialogue	(none)	Miscellaneous	Miscellaneous	StandonFurniture	MEKSCOSQuestMaleChairSassyDialogueStandOnFurniture	FormID 06060C1E	1	MEKSCOSQue_MEKSCOSQuestMal_00060C1E_1	Data\Sound\Voice\MarkekrausSentientChairsOfSkyrim.esp\MEKSCOSMaleChairSassy\MEKSCOSQue_MEKSCOSQuestMal_00060C1E_1.wav	File Found				If you're into stepping on furniture, you can step on me next!	Neutral 50			
FFFFFFFF	--	--	--	--	MEKSCOSMaleChairSassy	MEKSCOSQuestMaleChairSassyDialogue	(none)	Miscellaneous	Miscellaneous	StandonFurniture	MEKSCOSQuestMaleChairSassyDialogueStandOnFurniture	FormID 06060C1F	1	MEKSCOSQue_MEKSCOSQuestMal_00060C1F_1	Data\Sound\Voice\MarkekrausSentientChairsOfSkyrim.esp\MEKSCOSMaleChairSassy\MEKSCOSQue_MEKSCOSQuestMal_00060C1F_1.wav	File Found				Instead of standing on that, how about you come sit on me?	Neutral 50			
FFFFFFFF	--	--	--	--	MEKSCOSMaleChairSassy	MEKSCOSQuestMaleChairSassyDialogue	(none)	Miscellaneous	Miscellaneous	KnockOverObject	MEKSCOSQuestMaleChairSassyDialogueKnockOverObject	FormID 06060C1A	1	MEKSCOSQue_MEKSCOSQuestMal_00060C1A_1	Data\Sound\Voice\MarkekrausSentientChairsOfSkyrim.esp\MEKSCOSMaleChairSassy\MEKSCOSQue_MEKSCOSQuestMal_00060C1A_1.wav	File Found				Careful there, sweet meat.	Neutral 50			
FFFFFFFF	--	--	--	--	MEKSCOSMaleChairSassy	MEKSCOSQuestMaleChairSassyDialogue	(none)	Miscellaneous	Miscellaneous	KnockOverObject	MEKSCOSQuestMaleChairSassyDialogueKnockOverObject	FormID 06060C1B	1	MEKSCOSQue_MEKSCOSQuestMal_00060C1B_1	Data\Sound\Voice\MarkekrausSentientChairsOfSkyrim.esp\MEKSCOSMaleChairSassy\MEKSCOSQue_MEKSCOSQuestMal_00060C1B_1.wav	File Found				Mmmmmmmm knock me over next!	Neutral 50			
FFFFFFFF	--	--	--	--	MEKSCOSMaleChairSassy	MEKSCOSQuestMaleChairSassyDialogue	(none)	Miscellaneous	Miscellaneous	KnockOverObject	MEKSCOSQuestMaleChairSassyDialogueKnockOverObject	FormID 06060C1C	1	MEKSCOSQue_MEKSCOSQuestMal_00060C1C_1	Data\Sound\Voice\MarkekrausSentientChairsOfSkyrim.esp\MEKSCOSMaleChairSassy\MEKSCOSQue_MEKSCOSQuestMal_00060C1C_1.wav	File Found				Did you mean to do that?	Neutral 50			
FFFFFFFF	--	--	--	--	MEKSCOSMaleChairSassy	MEKSCOSQuestMaleChairSassyDialogue	(none)	Miscellaneous	Miscellaneous	ShootBow	MEKSCOSQuestMaleChairSassyDialogueShootBow	FormID 06060C18	1	MEKSCOSQue_MEKSCOSQuestMal_00060C18_1	Data\Sound\Voice\MarkekrausSentientChairsOfSkyrim.esp\MEKSCOSMaleChairSassy\MEKSCOSQue_MEKSCOSQuestMal_00060C18_1.wav	File Found				That looks dangerous... and exciting!	Neutral 50			
FFFFFFFF	--	--	--	--	MEKSCOSMaleChairSassy	MEKSCOSQuestMaleChairSassyDialogue	(none)	Miscellaneous	Miscellaneous	SwingMeleeWeapon	MEKSCOSQuestMaleChairSassyDialogueSwingMeleeWeapon	FormID 06056A11	1	MEKSCOSQue_MEKSCOSQuestMal_00056A11_1	Data\Sound\Voice\MarkekrausSentientChairsOfSkyrim.esp\MEKSCOSMaleChairSassy\MEKSCOSQue_MEKSCOSQuestMal_00056A11_1.wav	File Found				Mmmmm that's such big, long sword you've got swingin' there!	Neutral 50			
FFFFFFFF	--	--	--	--	MEKSCOSMaleChairSassy	MEKSCOSQuestMaleChairSassyDialogue	(none)	Miscellaneous	Miscellaneous	SwingMeleeWeapon	MEKSCOSQuestMaleChairSassyDialogueSwingMeleeWeapon	FormID 06056A12	1	MEKSCOSQue_MEKSCOSQuestMal_00056A12_1	Data\Sound\Voice\MarkekrausSentientChairsOfSkyrim.esp\MEKSCOSMaleChairSassy\MEKSCOSQue_MEKSCOSQuestMal_00056A12_1.wav	File Found				If you want to practice giving a beating, I'm sure we can find a private place!	Neutral 50			
FFFFFFFF	--	--	--	--	MEKSCOSMaleChairSassy	MEKSCOSQuestMaleChairSassyDialogue	(none)	Miscellaneous	Miscellaneous	SwingMeleeWeapon	MEKSCOSQuestMaleChairSassyDialogueSwingMeleeWeapon	FormID 06056A13	1	MEKSCOSQue_MEKSCOSQuestMal_00056A13_1	Data\Sound\Voice\MarkekrausSentientChairsOfSkyrim.esp\MEKSCOSMaleChairSassy\MEKSCOSQue_MEKSCOSQuestMal_00056A13_1.wav	File Found				Size doesn't matter, but aim does. I'm over here sweet meat!	Neutral 50			
FFFFFFFF	--	--	--	--	MEKSCOSMaleChairSassy	MEKSCOSQuestMaleChairSassyDialogue	(none)	Miscellaneous	Miscellaneous	SwingMeleeWeapon	MEKSCOSQuestMaleChairSassyDialogueSwingMeleeWeapon	FormID 06056A14	1	MEKSCOSQue_MEKSCOSQuestMal_00056A14_1	Data\Sound\Voice\MarkekrausSentientChairsOfSkyrim.esp\MEKSCOSMaleChairSassy\MEKSCOSQue_MEKSCOSQuestMal_00056A14_1.wav	File Found				Nice hammer... looking for a nail?	Neutral 50			
FFFFFFFF	--	--	--	--	MEKSCOSMaleChairSassy	MEKSCOSQuestMaleChairSassyDialogue	(none)	Miscellaneous	Miscellaneous	SwingMeleeWeapon	MEKSCOSQuestMaleChairSassyDialogueSwingMeleeWeapon	FormID 06056A15	1	MEKSCOSQue_MEKSCOSQuestMal_00056A15_1	Data\Sound\Voice\MarkekrausSentientChairsOfSkyrim.esp\MEKSCOSMaleChairSassy\MEKSCOSQue_MEKSCOSQuestMal_00056A15_1.wav	File Found				Mmmmmm a big sweet meat lumberjack.	Neutral 50			
FFFFFFFF	--	--	--	--	MEKSCOSMaleChairSassy	MEKSCOSQuestMaleChairSassyDialogue	(none)	Miscellaneous	Miscellaneous	Hello	MEKSCOSQuestMaleChairSassyDialogueHello	FormID 06056A0A	1	MEKSCOSQue_MEKSCOSQuestMal_00056A0A_1	Data\Sound\Voice\MarkekrausSentientChairsOfSkyrim.esp\MEKSCOSMaleChairSassy\MEKSCOSQue_MEKSCOSQuestMal_00056A0A_1.wav	File Found				What can I do for you, sweet meat?	Neutral 50			
FFFFFFFF	--	--	--	--	MEKSCOSMaleChairSassy	MEKSCOSQuestMaleChairSassyDialogue	(none)	Miscellaneous	Miscellaneous	Hello	MEKSCOSQuestMaleChairSassyDialogueHello	FormID 06056A0B	1	MEKSCOSQue_MEKSCOSQuestMal_00056A0B_1	Data\Sound\Voice\MarkekrausSentientChairsOfSkyrim.esp\MEKSCOSMaleChairSassy\MEKSCOSQue_MEKSCOSQuestMal_00056A0B_1.wav	File Found				Mmmm.. now here's a tasty pair of cheeks! Come. Sit on me awhile!	Neutral 50			
FFFFFFFF	--	--	--	--	MEKSCOSMaleChairSassy	MEKSCOSQuestMaleChairSassyDialogue	(none)	Miscellaneous	Miscellaneous	Hello	MEKSCOSQuestMaleChairSassyDialogueHello	FormID 06056A0C	1	MEKSCOSQue_MEKSCOSQuestMal_00056A0C_1	Data\Sound\Voice\MarkekrausSentientChairsOfSkyrim.esp\MEKSCOSMaleChairSassy\MEKSCOSQue_MEKSCOSQuestMal_00056A0C_1.wav	File Found				Hello! I hope you've come to sit on me!	Neutral 50			
FFFFFFFF	--	--	--	--	MEKSCOSMaleChairSassy	MEKSCOSQuestMaleChairSassyDialogue	(none)	Miscellaneous	Miscellaneous	Hello	MEKSCOSQuestMaleChairSassyDialogueHello	FormID 06056A0D	1	MEKSCOSQue_MEKSCOSQuestMal_00056A0D_1	Data\Sound\Voice\MarkekrausSentientChairsOfSkyrim.esp\MEKSCOSMaleChairSassy\MEKSCOSQue_MEKSCOSQuestMal_00056A0D_1.wav	File Found				Yes?	Neutral 50			
FFFFFFFF	--	--	--	--	MEKSCOSMaleChairSassy	MEKSCOSQuestMaleChairSassyDialogue	(none)	Miscellaneous	Miscellaneous	Hello	MEKSCOSQuestMaleChairSassyDialogueHello	FormID 06056A0E	1	MEKSCOSQue_MEKSCOSQuestMal_00056A0E_1	Data\Sound\Voice\MarkekrausSentientChairsOfSkyrim.esp\MEKSCOSMaleChairSassy\MEKSCOSQue_MEKSCOSQuestMal_00056A0E_1.wav	File Found				MmmHmmmm?	Neutral 50			
FFFFFFFF	--	--	--	--	MEKSCOSMaleChairSassy	MEKSCOSQuestMaleChairSassyDialogue	(none)	Miscellaneous	Miscellaneous	Hello	MEKSCOSQuestMaleChairSassyDialogueHello	FormID 06056A0F	1	MEKSCOSQue_MEKSCOSQuestMal_00056A0F_1	Data\Sound\Voice\MarkekrausSentientChairsOfSkyrim.esp\MEKSCOSMaleChairSassy\MEKSCOSQue_MEKSCOSQuestMal_00056A0F_1.wav	File Found				You look like you could use a good sit!	Neutral 50			
FFFFFFFF	--	--	--	--	MEKSCOSMaleChairSassy	MEKSCOSQuestMaleChairSassyDialogue	(none)	Miscellaneous	Miscellaneous	Hello	MEKSCOSQuestMaleChairSassyDialogueHello	FormID 06060C3D	1	MEKSCOSQue_MEKSCOSQuestMal_00060C3D_1	Data\Sound\Voice\MarkekrausSentientChairsOfSkyrim.esp\MEKSCOSMaleChairSassy\MEKSCOSQue_MEKSCOSQuestMal_00060C3D_1.wav	File Found				If you sit on me with all that weight you're carrying, you might break me. Actually, that might be fun!	Neutral 50			
FFFFFFFF	--	--	--	--	MEKSCOSMaleChairSassy	MEKSCOSQuestMaleChairSassyDialogue	(none)	Miscellaneous	Miscellaneous	Hello	MEKSCOSQuestMaleChairSassyDialogueHello	FormID 06060C3E	1	MEKSCOSQue_MEKSCOSQuestMal_00060C3E_1	Data\Sound\Voice\MarkekrausSentientChairsOfSkyrim.esp\MEKSCOSMaleChairSassy\MEKSCOSQue_MEKSCOSQuestMal_00060C3E_1.wav	File Found				Keep those flames to yourself. You'll singe my cushions!	Neutral 50			
FFFFFFFF	--	--	--	--	MEKSCOSMaleChairSassy	MEKSCOSQuestMaleChairSassyDialogue	(none)	Miscellaneous	Miscellaneous	Hello	MEKSCOSQuestMaleChairSassyDialogueHello	FormID 06060C3F	1	MEKSCOSQue_MEKSCOSQuestMal_00060C3F_1	Data\Sound\Voice\MarkekrausSentientChairsOfSkyrim.esp\MEKSCOSMaleChairSassy\MEKSCOSQue_MEKSCOSQuestMal_00060C3F_1.wav	File Found				If you really want to shock me, promise you'll spend the night with me.	Neutral 50			
