LINE ID	SPEAKER	NPCID	GetIsID	RACE	VOICE TYPE	QUEST	BRANCH	CATEGORY	TYPE	SUBTYPE	TOPIC	TOPICINFO	RESPONSE INDEX	FILENAME	FULL PATH	FILE FOUND	MODIFIED SINCE FILE CREATION	TOPIC TEXT	PROMPT	RESPONSE TEXT	EMOTION	POSTPROCESS	SCRIPT NOTES
FFFFFFFF	--	--	--	--	MEKSCOSMaleChairSassy	MEKSCOSQuestMaleChairSassyDialogue	(none)	Detection	Detection	AlertIdle	MEKSCOSQuestMaleChairSassyDialogueAlertIdle	FormID 06000991	1	MEKSCOSQue_MEKSCOSQuestMal_00000991_1	Data\Sound\Voice\MarkekrausSentientChairsOfSkyrim.esp\MEKSCOSMaleChairSassy\MEKSCOSQue_MEKSCOSQuestMal_00000991_1.wav	File Not Found				Come and give me a beating!	Neutral 50			
FFFFFFFF	--	--	--	--	MEKSCOSMaleChairSassy	MEKSCOSQuestMaleChairSassyDialogue	(none)	Miscellaneous	Miscellaneous	ZKeyObject	MEKSCOSQuestMaleChairSassyDialogueZKeyObject	FormID 0600098A	1	MEKSCOSQue_MEKSCOSQuestMal_0000098A_1	Data\Sound\Voice\MarkekrausSentientChairsOfSkyrim.esp\MEKSCOSMaleChairSassy\MEKSCOSQue_MEKSCOSQuestMal_0000098A_1.wav	File Not Found				Pick me up next!	Neutral 50			
FFFFFFFF	--	--	--	--	MEKSCOSMaleChairSassy	MEKSCOSQuestMaleChairSassyDialogue	(none)	Miscellaneous	Miscellaneous	ZKeyObject	MEKSCOSQuestMaleChairSassyDialogueZKeyObject	FormID 0600098B	1	MEKSCOSQue_MEKSCOSQuestMal_0000098B_1	Data\Sound\Voice\MarkekrausSentientChairsOfSkyrim.esp\MEKSCOSMaleChairSassy\MEKSCOSQue_MEKSCOSQuestMal_0000098B_1.wav	File Not Found				Oh... you're into that sort of thing.	Neutral 50			
FFFFFFFF	--	--	--	--	MEKSCOSMaleChairSassy	MEKSCOSQuestMaleChairSassyDialogue	(none)	Miscellaneous	Miscellaneous	ZKeyObject	MEKSCOSQuestMaleChairSassyDialogueZKeyObject	FormID 0600098C	1	MEKSCOSQue_MEKSCOSQuestMal_0000098C_1	Data\Sound\Voice\MarkekrausSentientChairsOfSkyrim.esp\MEKSCOSMaleChairSassy\MEKSCOSQue_MEKSCOSQuestMal_0000098C_1.wav	File Not Found				Bring that with you and lets find somewhere to stuff it.	Neutral 50			
FFFFFFFF	--	--	--	--	MEKSCOSMaleChairSassy	MEKSCOSQuestMaleChairSassyDialogue	(none)	Miscellaneous	Miscellaneous	CombatGrunt	MEKSCOSQuestMaleChairSassyDialogueCombatGrunt	FormID 06000983	1	MEKSCOSQue_MEKSCOSQuestMal_00000983_1	Data\Sound\Voice\MarkekrausSentientChairsOfSkyrim.esp\MEKSCOSMaleChairSassy\MEKSCOSQue_MEKSCOSQuestMal_00000983_1.wav	File Not Found				Mmmmmm	Neutral 50			
FFFFFFFF	--	--	--	--	MEKSCOSMaleChairSassy	MEKSCOSQuestMaleChairSassyDialogue	(none)	Miscellaneous	Miscellaneous	CombatGrunt	MEKSCOSQuestMaleChairSassyDialogueCombatGrunt	FormID 06000984	1	MEKSCOSQue_MEKSCOSQuestMal_00000984_1	Data\Sound\Voice\MarkekrausSentientChairsOfSkyrim.esp\MEKSCOSMaleChairSassy\MEKSCOSQue_MEKSCOSQuestMal_00000984_1.wav	File Not Found				Aaaah	Neutral 50			
FFFFFFFF	--	--	--	--	MEKSCOSMaleChairSassy	MEKSCOSQuestMaleChairSassyDialogue	(none)	Miscellaneous	Miscellaneous	CombatGrunt	MEKSCOSQuestMaleChairSassyDialogueCombatGrunt	FormID 06000985	1	MEKSCOSQue_MEKSCOSQuestMal_00000985_1	Data\Sound\Voice\MarkekrausSentientChairsOfSkyrim.esp\MEKSCOSMaleChairSassy\MEKSCOSQue_MEKSCOSQuestMal_00000985_1.wav	File Not Found				Oooo	Neutral 50			
FFFFFFFF	--	--	--	--	MEKSCOSMaleChairSassy	MEKSCOSQuestMaleChairSassyDialogue	(none)	Miscellaneous	Miscellaneous	CombatGrunt	MEKSCOSQuestMaleChairSassyDialogueCombatGrunt	FormID 06000986	1	MEKSCOSQue_MEKSCOSQuestMal_00000986_1	Data\Sound\Voice\MarkekrausSentientChairsOfSkyrim.esp\MEKSCOSMaleChairSassy\MEKSCOSQue_MEKSCOSQuestMal_00000986_1.wav	File Not Found				Yes!	Neutral 50			
FFFFFFFF	--	--	--	--	MEKSCOSMaleChairSassy	MEKSCOSQuestMaleChairSassyDialogue	(none)	Miscellaneous	Miscellaneous	CombatGrunt	MEKSCOSQuestMaleChairSassyDialogueCombatGrunt	FormID 06000987	1	MEKSCOSQue_MEKSCOSQuestMal_00000987_1	Data\Sound\Voice\MarkekrausSentientChairsOfSkyrim.esp\MEKSCOSMaleChairSassy\MEKSCOSQue_MEKSCOSQuestMal_00000987_1.wav	File Not Found				Humph!	Neutral 50			
FFFFFFFF	--	--	--	--	MEKSCOSMaleChairSassy	MEKSCOSQuestMaleChairSassyDialogue	(none)	Miscellaneous	Miscellaneous	CombatGrunt	MEKSCOSQuestMaleChairSassyDialogueCombatGrunt	FormID 06000988	1	MEKSCOSQue_MEKSCOSQuestMal_00000988_1	Data\Sound\Voice\MarkekrausSentientChairsOfSkyrim.esp\MEKSCOSMaleChairSassy\MEKSCOSQue_MEKSCOSQuestMal_00000988_1.wav	File Not Found				Nnnnnnh	Neutral 50			
FFFFFFFF	--	--	--	--	MEKSCOSMaleChairSassy	MEKSCOSQuestMaleChairSassyDialogue	(none)	Miscellaneous	Miscellaneous	ActorCollidewithActor	MEKSCOSQuestMaleChairSassyDialogueActorCollideWithActor	FormID 0600097F	1	MEKSCOSQue_MEKSCOSQuestMal_0000097F_1	Data\Sound\Voice\MarkekrausSentientChairsOfSkyrim.esp\MEKSCOSMaleChairSassy\MEKSCOSQue_MEKSCOSQuestMal_0000097F_1.wav	File Not Found				If you want to bump into me more, we can find somewhere private.	Neutral 50			
FFFFFFFF	--	--	--	--	MEKSCOSMaleChairSassy	MEKSCOSQuestMaleChairSassyDialogue	(none)	Miscellaneous	Miscellaneous	ActorCollidewithActor	MEKSCOSQuestMaleChairSassyDialogueActorCollideWithActor	FormID 06000980	1	MEKSCOSQue_MEKSCOSQuestMal_00000980_1	Data\Sound\Voice\MarkekrausSentientChairsOfSkyrim.esp\MEKSCOSMaleChairSassy\MEKSCOSQue_MEKSCOSQuestMal_00000980_1.wav	File Not Found				Mmmmm... sweet meat... you can bump into me any time!	Neutral 50			
FFFFFFFF	--	--	--	--	MEKSCOSMaleChairSassy	MEKSCOSQuestMaleChairSassyDialogue	(none)	Miscellaneous	Miscellaneous	ActorCollidewithActor	MEKSCOSQuestMaleChairSassyDialogueActorCollideWithActor	FormID 06000981	1	MEKSCOSQue_MEKSCOSQuestMal_00000981_1	Data\Sound\Voice\MarkekrausSentientChairsOfSkyrim.esp\MEKSCOSMaleChairSassy\MEKSCOSQue_MEKSCOSQuestMal_00000981_1.wav	File Not Found				I hope that was on purpose.	Neutral 50			
FFFFFFFF	--	--	--	--	MEKSCOSMaleChairSassy	MEKSCOSQuestMaleChairSassyDialogue	(none)	Miscellaneous	Miscellaneous	Idle	MEKSCOSQuestMaleChairSassyDialogueIdle	FormID 06000976	1	MEKSCOSQue_MEKSCOSQuestMal_00000976_1	Data\Sound\Voice\MarkekrausSentientChairsOfSkyrim.esp\MEKSCOSMaleChairSassy\MEKSCOSQue_MEKSCOSQuestMal_00000976_1.wav	File Not Found				I wish I could find a good carpenter to nail me.	Neutral 50			
FFFFFFFF	--	--	--	--	MEKSCOSMaleChairSassy	MEKSCOSQuestMaleChairSassyDialogue	(none)	Miscellaneous	Miscellaneous	Idle	MEKSCOSQuestMaleChairSassyDialogueIdle	FormID 06000977	1	MEKSCOSQue_MEKSCOSQuestMal_00000977_1	Data\Sound\Voice\MarkekrausSentientChairsOfSkyrim.esp\MEKSCOSMaleChairSassy\MEKSCOSQue_MEKSCOSQuestMal_00000977_1.wav	File Not Found				He thought I was just another chair. I thought he was kinky. It was a simple misunderstanding.	Neutral 50			
FFFFFFFF	--	--	--	--	MEKSCOSMaleChairSassy	MEKSCOSQuestMaleChairSassyDialogue	(none)	Miscellaneous	Miscellaneous	Idle	MEKSCOSQuestMaleChairSassyDialogueIdle	FormID 06000978	1	MEKSCOSQue_MEKSCOSQuestMal_00000978_1	Data\Sound\Voice\MarkekrausSentientChairsOfSkyrim.esp\MEKSCOSMaleChairSassy\MEKSCOSQue_MEKSCOSQuestMal_00000978_1.wav	File Not Found				I wonder if a chair can be tied to a bed? I'll have to try that next time his wife's away.	Neutral 50			
FFFFFFFF	--	--	--	--	MEKSCOSMaleChairSassy	MEKSCOSQuestMaleChairSassyDialogue	(none)	Miscellaneous	Miscellaneous	Idle	MEKSCOSQuestMaleChairSassyDialogueIdle	FormID 06000979	1	MEKSCOSQue_MEKSCOSQuestMal_00000979_1	Data\Sound\Voice\MarkekrausSentientChairsOfSkyrim.esp\MEKSCOSMaleChairSassy\MEKSCOSQue_MEKSCOSQuestMal_00000979_1.wav	File Not Found				All this talk about Elder Scrolls... If they are as boring as Elder Chairs, why bother?	Neutral 50			
FFFFFFFF	--	--	--	--	MEKSCOSMaleChairSassy	MEKSCOSQuestMaleChairSassyDialogue	(none)	Miscellaneous	Miscellaneous	Idle	MEKSCOSQuestMaleChairSassyDialogueIdle	FormID 0600097A	1	MEKSCOSQue_MEKSCOSQuestMal_0000097A_1	Data\Sound\Voice\MarkekrausSentientChairsOfSkyrim.esp\MEKSCOSMaleChairSassy\MEKSCOSQue_MEKSCOSQuestMal_0000097A_1.wav	File Not Found				Mmmmm... yea... I'd ride a dragon!	Neutral 50			
FFFFFFFF	--	--	--	--	MEKSCOSMaleChairSassy	MEKSCOSQuestMaleChairSassyDialogue	(none)	Miscellaneous	Miscellaneous	Idle	MEKSCOSQuestMaleChairSassyDialogueIdle	FormID 0600097B	1	MEKSCOSQue_MEKSCOSQuestMal_0000097B_1	Data\Sound\Voice\MarkekrausSentientChairsOfSkyrim.esp\MEKSCOSMaleChairSassy\MEKSCOSQue_MEKSCOSQuestMal_0000097B_1.wav	File Not Found				When he finally stuffed my chusion, I felt my entire body shiver with excitement.	Neutral 50			
FFFFFFFF	--	--	--	--	MEKSCOSMaleChairSassy	MEKSCOSQuestMaleChairSassyDialogue	(none)	Miscellaneous	Miscellaneous	Idle	MEKSCOSQuestMaleChairSassyDialogueIdle	FormID 0600097C	1	MEKSCOSQue_MEKSCOSQuestMal_0000097C_1	Data\Sound\Voice\MarkekrausSentientChairsOfSkyrim.esp\MEKSCOSMaleChairSassy\MEKSCOSQue_MEKSCOSQuestMal_0000097C_1.wav	File Not Found				I love tables.. they're all strong silent types.	Neutral 50			
FFFFFFFF	--	--	--	--	MEKSCOSMaleChairSassy	MEKSCOSQuestMaleChairSassyDialogue	(none)	Miscellaneous	Miscellaneous	Idle	MEKSCOSQuestMaleChairSassyDialogueIdle	FormID 0600097D	1	MEKSCOSQue_MEKSCOSQuestMal_0000097D_1	Data\Sound\Voice\MarkekrausSentientChairsOfSkyrim.esp\MEKSCOSMaleChairSassy\MEKSCOSQue_MEKSCOSQuestMal_0000097D_1.wav	File Not Found				There once was a chair from Dawstar, with cushions as thick as a monster...	Neutral 50			
FFFFFFFF	--	--	--	--	MEKSCOSMaleChairSassy	MEKSCOSQuestMaleChairSassyDialogue	(none)	Miscellaneous	Miscellaneous	PlayerShout	MEKSCOSQuestMaleChairSassyDialoguePlayerShout	FormID 06000972	1	MEKSCOSQue_MEKSCOSQuestMal_00000972_1	Data\Sound\Voice\MarkekrausSentientChairsOfSkyrim.esp\MEKSCOSMaleChairSassy\MEKSCOSQue_MEKSCOSQuestMal_00000972_1.wav	File Not Found				Let's find somewhere private and I'll give you something to shout about.	Neutral 50			
FFFFFFFF	--	--	--	--	MEKSCOSMaleChairSassy	MEKSCOSQuestMaleChairSassyDialogue	(none)	Miscellaneous	Miscellaneous	PlayerShout	MEKSCOSQuestMaleChairSassyDialoguePlayerShout	FormID 06000973	1	MEKSCOSQue_MEKSCOSQuestMal_00000973_1	Data\Sound\Voice\MarkekrausSentientChairsOfSkyrim.esp\MEKSCOSMaleChairSassy\MEKSCOSQue_MEKSCOSQuestMal_00000973_1.wav	File Not Found				Next time, shout into my cushions!	Neutral 50			
FFFFFFFF	--	--	--	--	MEKSCOSMaleChairSassy	MEKSCOSQuestMaleChairSassyDialogue	(none)	Miscellaneous	Miscellaneous	PlayerShout	MEKSCOSQuestMaleChairSassyDialoguePlayerShout	FormID 06000974	1	MEKSCOSQue_MEKSCOSQuestMal_00000974_1	Data\Sound\Voice\MarkekrausSentientChairsOfSkyrim.esp\MEKSCOSMaleChairSassy\MEKSCOSQue_MEKSCOSQuestMal_00000974_1.wav	File Not Found				Are you dragonborn? I've never had a dragonborn sit on me before!	Neutral 50			
FFFFFFFF	--	--	--	--	MEKSCOSMaleChairSassy	MEKSCOSQuestMaleChairSassyDialogue	(none)	Miscellaneous	Miscellaneous	PlayerCastProjectileSpell	MEKSCOSQuestMaleChairSassyDialoguePlayerCastProjectileSpell	FormID 06000968	1	MEKSCOSQue_MEKSCOSQuestMal_00000968_1	Data\Sound\Voice\MarkekrausSentientChairsOfSkyrim.esp\MEKSCOSMaleChairSassy\MEKSCOSQue_MEKSCOSQuestMal_00000968_1.wav	File Not Found				Put those flames away and come warm my cushions!	Neutral 50			
FFFFFFFF	--	--	--	--	MEKSCOSMaleChairSassy	MEKSCOSQuestMaleChairSassyDialogue	(none)	Miscellaneous	Miscellaneous	PlayerCastProjectileSpell	MEKSCOSQuestMaleChairSassyDialoguePlayerCastProjectileSpell	FormID 06000969	1	MEKSCOSQue_MEKSCOSQuestMal_00000969_1	Data\Sound\Voice\MarkekrausSentientChairsOfSkyrim.esp\MEKSCOSMaleChairSassy\MEKSCOSQue_MEKSCOSQuestMal_00000969_1.wav	File Not Found				Mmmmmm... yes... get it nice and nippy in here.	Neutral 50			
FFFFFFFF	--	--	--	--	MEKSCOSMaleChairSassy	MEKSCOSQuestMaleChairSassyDialogue	(none)	Miscellaneous	Miscellaneous	PlayerCastProjectileSpell	MEKSCOSQuestMaleChairSassyDialoguePlayerCastProjectileSpell	FormID 0600096A	1	MEKSCOSQue_MEKSCOSQuestMal_0000096A_1	Data\Sound\Voice\MarkekrausSentientChairsOfSkyrim.esp\MEKSCOSMaleChairSassy\MEKSCOSQue_MEKSCOSQuestMal_0000096A_1.wav	File Not Found				I, too, could go for some shock play.	Neutral 50			
FFFFFFFF	--	--	--	--	MEKSCOSMaleChairSassy	MEKSCOSQuestMaleChairSassyDialogue	(none)	Miscellaneous	Miscellaneous	PickpocketTopic	MEKSCOSQuestMaleChairSassyDialoguePickpocketTopic	FormID 06000963	1	MEKSCOSQue_MEKSCOSQuestMal_00000963_1	Data\Sound\Voice\MarkekrausSentientChairsOfSkyrim.esp\MEKSCOSMaleChairSassy\MEKSCOSQue_MEKSCOSQuestMal_00000963_1.wav	File Not Found				There's no need to sneak if you want to put your hands in my pockets.	Neutral 50			
FFFFFFFF	--	--	--	--	MEKSCOSMaleChairSassy	MEKSCOSQuestMaleChairSassyDialogue	(none)	Miscellaneous	Miscellaneous	PickpocketTopic	MEKSCOSQuestMaleChairSassyDialoguePickpocketTopic	FormID 06000964	1	MEKSCOSQue_MEKSCOSQuestMal_00000964_1	Data\Sound\Voice\MarkekrausSentientChairsOfSkyrim.esp\MEKSCOSMaleChairSassy\MEKSCOSQue_MEKSCOSQuestMal_00000964_1.wav	File Not Found				You can look for coins in my cushions any time!	Neutral 50			
FFFFFFFF	--	--	--	--	MEKSCOSMaleChairSassy	MEKSCOSQuestMaleChairSassyDialogue	(none)	Miscellaneous	Miscellaneous	PickpocketTopic	MEKSCOSQuestMaleChairSassyDialoguePickpocketTopic	FormID 06000965	1	MEKSCOSQue_MEKSCOSQuestMal_00000965_1	Data\Sound\Voice\MarkekrausSentientChairsOfSkyrim.esp\MEKSCOSMaleChairSassy\MEKSCOSQue_MEKSCOSQuestMal_00000965_1.wav	File Not Found				Is this some new kind of roleplay?	Neutral 50			
FFFFFFFF	--	--	--	--	MEKSCOSMaleChairSassy	MEKSCOSQuestMaleChairSassyDialogue	(none)	Miscellaneous	Miscellaneous	StandonFurniture	MEKSCOSQuestMaleChairSassyDialogueStandOnFurniture	FormID 06000960	1	MEKSCOSQue_MEKSCOSQuestMal_00000960_1	Data\Sound\Voice\MarkekrausSentientChairsOfSkyrim.esp\MEKSCOSMaleChairSassy\MEKSCOSQue_MEKSCOSQuestMal_00000960_1.wav	File Not Found				If you're into stepping on furniture, you can step on me next!	Neutral 50			
FFFFFFFF	--	--	--	--	MEKSCOSMaleChairSassy	MEKSCOSQuestMaleChairSassyDialogue	(none)	Miscellaneous	Miscellaneous	StandonFurniture	MEKSCOSQuestMaleChairSassyDialogueStandOnFurniture	FormID 06000961	1	MEKSCOSQue_MEKSCOSQuestMal_00000961_1	Data\Sound\Voice\MarkekrausSentientChairsOfSkyrim.esp\MEKSCOSMaleChairSassy\MEKSCOSQue_MEKSCOSQuestMal_00000961_1.wav	File Not Found				Instead of standing on that, how about you come sit on me?	Neutral 50			
FFFFFFFF	--	--	--	--	MEKSCOSMaleChairSassy	MEKSCOSQuestMaleChairSassyDialogue	(none)	Miscellaneous	Miscellaneous	KnockOverObject	MEKSCOSQuestMaleChairSassyDialogueKnockOverObject	FormID 0600095C	1	MEKSCOSQue_MEKSCOSQuestMal_0000095C_1	Data\Sound\Voice\MarkekrausSentientChairsOfSkyrim.esp\MEKSCOSMaleChairSassy\MEKSCOSQue_MEKSCOSQuestMal_0000095C_1.wav	File Not Found				Careful there, sweet meat.	Neutral 50			
FFFFFFFF	--	--	--	--	MEKSCOSMaleChairSassy	MEKSCOSQuestMaleChairSassyDialogue	(none)	Miscellaneous	Miscellaneous	KnockOverObject	MEKSCOSQuestMaleChairSassyDialogueKnockOverObject	FormID 0600095D	1	MEKSCOSQue_MEKSCOSQuestMal_0000095D_1	Data\Sound\Voice\MarkekrausSentientChairsOfSkyrim.esp\MEKSCOSMaleChairSassy\MEKSCOSQue_MEKSCOSQuestMal_0000095D_1.wav	File Not Found				Mmmmmmmm knock me over next!	Neutral 50			
FFFFFFFF	--	--	--	--	MEKSCOSMaleChairSassy	MEKSCOSQuestMaleChairSassyDialogue	(none)	Miscellaneous	Miscellaneous	KnockOverObject	MEKSCOSQuestMaleChairSassyDialogueKnockOverObject	FormID 0600095E	1	MEKSCOSQue_MEKSCOSQuestMal_0000095E_1	Data\Sound\Voice\MarkekrausSentientChairsOfSkyrim.esp\MEKSCOSMaleChairSassy\MEKSCOSQue_MEKSCOSQuestMal_0000095E_1.wav	File Not Found				Did you mean to do that?	Neutral 50			
FFFFFFFF	--	--	--	--	MEKSCOSMaleChairSassy	MEKSCOSQuestMaleChairSassyDialogue	(none)	Miscellaneous	Miscellaneous	ShootBow	MEKSCOSQuestMaleChairSassyDialogueShootBow	FormID 0600095A	1	MEKSCOSQue_MEKSCOSQuestMal_0000095A_1	Data\Sound\Voice\MarkekrausSentientChairsOfSkyrim.esp\MEKSCOSMaleChairSassy\MEKSCOSQue_MEKSCOSQuestMal_0000095A_1.wav	File Not Found				That looks dangerous... and exciting!	Neutral 50			
FFFFFFFF	--	--	--	--	MEKSCOSMaleChairSassy	MEKSCOSQuestMaleChairSassyDialogue	(none)	Miscellaneous	Miscellaneous	SwingMeleeWeapon	MEKSCOSQuestMaleChairSassyDialogueSwingMeleeWeapon	FormID 06000954	1	MEKSCOSQue_MEKSCOSQuestMal_00000954_1	Data\Sound\Voice\MarkekrausSentientChairsOfSkyrim.esp\MEKSCOSMaleChairSassy\MEKSCOSQue_MEKSCOSQuestMal_00000954_1.wav	File Not Found				Mmmmm that's such big, long sword you've got swingin' there!	Neutral 50			
FFFFFFFF	--	--	--	--	MEKSCOSMaleChairSassy	MEKSCOSQuestMaleChairSassyDialogue	(none)	Miscellaneous	Miscellaneous	SwingMeleeWeapon	MEKSCOSQuestMaleChairSassyDialogueSwingMeleeWeapon	FormID 06000955	1	MEKSCOSQue_MEKSCOSQuestMal_00000955_1	Data\Sound\Voice\MarkekrausSentientChairsOfSkyrim.esp\MEKSCOSMaleChairSassy\MEKSCOSQue_MEKSCOSQuestMal_00000955_1.wav	File Not Found				If you want to practice giving a beating, I'm sure we can find a private place!	Neutral 50			
FFFFFFFF	--	--	--	--	MEKSCOSMaleChairSassy	MEKSCOSQuestMaleChairSassyDialogue	(none)	Miscellaneous	Miscellaneous	SwingMeleeWeapon	MEKSCOSQuestMaleChairSassyDialogueSwingMeleeWeapon	FormID 06000956	1	MEKSCOSQue_MEKSCOSQuestMal_00000956_1	Data\Sound\Voice\MarkekrausSentientChairsOfSkyrim.esp\MEKSCOSMaleChairSassy\MEKSCOSQue_MEKSCOSQuestMal_00000956_1.wav	File Not Found				Size doesn't matter, but aim does. I'm over here sweet meat!	Neutral 50			
FFFFFFFF	--	--	--	--	MEKSCOSMaleChairSassy	MEKSCOSQuestMaleChairSassyDialogue	(none)	Miscellaneous	Miscellaneous	SwingMeleeWeapon	MEKSCOSQuestMaleChairSassyDialogueSwingMeleeWeapon	FormID 06000957	1	MEKSCOSQue_MEKSCOSQuestMal_00000957_1	Data\Sound\Voice\MarkekrausSentientChairsOfSkyrim.esp\MEKSCOSMaleChairSassy\MEKSCOSQue_MEKSCOSQuestMal_00000957_1.wav	File Not Found				Nice hammer... looking for a nail?	Neutral 50			
FFFFFFFF	--	--	--	--	MEKSCOSMaleChairSassy	MEKSCOSQuestMaleChairSassyDialogue	(none)	Miscellaneous	Miscellaneous	SwingMeleeWeapon	MEKSCOSQuestMaleChairSassyDialogueSwingMeleeWeapon	FormID 06000958	1	MEKSCOSQue_MEKSCOSQuestMal_00000958_1	Data\Sound\Voice\MarkekrausSentientChairsOfSkyrim.esp\MEKSCOSMaleChairSassy\MEKSCOSQue_MEKSCOSQuestMal_00000958_1.wav	File Not Found				Mmmmmm a big sweet meat lumberjack.	Neutral 50			
FFFFFFFF	--	--	--	--	MEKSCOSMaleChairSassy	MEKSCOSQuestMaleChairSassyDialogue	(none)	Miscellaneous	Miscellaneous	Hello	MEKSCOSQuestMaleChairSassyDialogueHello	FormID 06000948	1	MEKSCOSQue_MEKSCOSQuestMal_00000948_1	Data\Sound\Voice\MarkekrausSentientChairsOfSkyrim.esp\MEKSCOSMaleChairSassy\MEKSCOSQue_MEKSCOSQuestMal_00000948_1.wav	File Not Found				What can I do for you, sweet meat?	Neutral 50			
FFFFFFFF	--	--	--	--	MEKSCOSMaleChairSassy	MEKSCOSQuestMaleChairSassyDialogue	(none)	Miscellaneous	Miscellaneous	Hello	MEKSCOSQuestMaleChairSassyDialogueHello	FormID 06000949	1	MEKSCOSQue_MEKSCOSQuestMal_00000949_1	Data\Sound\Voice\MarkekrausSentientChairsOfSkyrim.esp\MEKSCOSMaleChairSassy\MEKSCOSQue_MEKSCOSQuestMal_00000949_1.wav	File Not Found				Mmmm.. now here's a tasty pair of cheeks! Come. Sit on me awhile!	Neutral 50			
FFFFFFFF	--	--	--	--	MEKSCOSMaleChairSassy	MEKSCOSQuestMaleChairSassyDialogue	(none)	Miscellaneous	Miscellaneous	Hello	MEKSCOSQuestMaleChairSassyDialogueHello	FormID 0600094A	1	MEKSCOSQue_MEKSCOSQuestMal_0000094A_1	Data\Sound\Voice\MarkekrausSentientChairsOfSkyrim.esp\MEKSCOSMaleChairSassy\MEKSCOSQue_MEKSCOSQuestMal_0000094A_1.wav	File Not Found				Hello! I hope you've come to sit on me!	Neutral 50			
FFFFFFFF	--	--	--	--	MEKSCOSMaleChairSassy	MEKSCOSQuestMaleChairSassyDialogue	(none)	Miscellaneous	Miscellaneous	Hello	MEKSCOSQuestMaleChairSassyDialogueHello	FormID 0600094B	1	MEKSCOSQue_MEKSCOSQuestMal_0000094B_1	Data\Sound\Voice\MarkekrausSentientChairsOfSkyrim.esp\MEKSCOSMaleChairSassy\MEKSCOSQue_MEKSCOSQuestMal_0000094B_1.wav	File Not Found				Yes?	Neutral 50			
FFFFFFFF	--	--	--	--	MEKSCOSMaleChairSassy	MEKSCOSQuestMaleChairSassyDialogue	(none)	Miscellaneous	Miscellaneous	Hello	MEKSCOSQuestMaleChairSassyDialogueHello	FormID 0600094C	1	MEKSCOSQue_MEKSCOSQuestMal_0000094C_1	Data\Sound\Voice\MarkekrausSentientChairsOfSkyrim.esp\MEKSCOSMaleChairSassy\MEKSCOSQue_MEKSCOSQuestMal_0000094C_1.wav	File Not Found				MmmHmmmm?	Neutral 50			
FFFFFFFF	--	--	--	--	MEKSCOSMaleChairSassy	MEKSCOSQuestMaleChairSassyDialogue	(none)	Miscellaneous	Miscellaneous	Hello	MEKSCOSQuestMaleChairSassyDialogueHello	FormID 0600094D	1	MEKSCOSQue_MEKSCOSQuestMal_0000094D_1	Data\Sound\Voice\MarkekrausSentientChairsOfSkyrim.esp\MEKSCOSMaleChairSassy\MEKSCOSQue_MEKSCOSQuestMal_0000094D_1.wav	File Not Found				You look like you could use a good sit!	Neutral 50			
FFFFFFFF	--	--	--	--	MEKSCOSMaleChairSassy	MEKSCOSQuestMaleChairSassyDialogue	(none)	Miscellaneous	Miscellaneous	Hello	MEKSCOSQuestMaleChairSassyDialogueHello	FormID 0600094E	1	MEKSCOSQue_MEKSCOSQuestMal_0000094E_1	Data\Sound\Voice\MarkekrausSentientChairsOfSkyrim.esp\MEKSCOSMaleChairSassy\MEKSCOSQue_MEKSCOSQuestMal_0000094E_1.wav	File Not Found				If you sit on me with all that weight you're carrying, you might break me. Actually, that might be fun!	Neutral 50			
FFFFFFFF	--	--	--	--	MEKSCOSMaleChairSassy	MEKSCOSQuestMaleChairSassyDialogue	(none)	Miscellaneous	Miscellaneous	Hello	MEKSCOSQuestMaleChairSassyDialogueHello	FormID 0600094F	1	MEKSCOSQue_MEKSCOSQuestMal_0000094F_1	Data\Sound\Voice\MarkekrausSentientChairsOfSkyrim.esp\MEKSCOSMaleChairSassy\MEKSCOSQue_MEKSCOSQuestMal_0000094F_1.wav	File Not Found				Keep those flames to yourself. You'll singe my cushions!	Neutral 50			
FFFFFFFF	--	--	--	--	MEKSCOSMaleChairSassy	MEKSCOSQuestMaleChairSassyDialogue	(none)	Miscellaneous	Miscellaneous	Hello	MEKSCOSQuestMaleChairSassyDialogueHello	FormID 06000950	1	MEKSCOSQue_MEKSCOSQuestMal_00000950_1	Data\Sound\Voice\MarkekrausSentientChairsOfSkyrim.esp\MEKSCOSMaleChairSassy\MEKSCOSQue_MEKSCOSQuestMal_00000950_1.wav	File Not Found				If you really want to shock me, promise you'll spend the night with me.	Neutral 50			
FFFFFFFF	--	--	--	--	MEKSCOSMaleChairSassy	MEKSCOSQuestMaleChairSassyDialogue	(none)	Miscellaneous	Miscellaneous	Hello	MEKSCOSQuestMaleChairSassyDialogueHello	FormID 06000951	1	MEKSCOSQue_MEKSCOSQuestMal_00000951_1	Data\Sound\Voice\MarkekrausSentientChairsOfSkyrim.esp\MEKSCOSMaleChairSassy\MEKSCOSQue_MEKSCOSQuestMal_00000951_1.wav	File Not Found				Cold hands have their uses. Let's find somewhere private and I'll teach you everything I know.	Neutral 50			
