LINE ID	SPEAKER	NPCID	GetIsID	RACE	VOICE TYPE	QUEST	BRANCH	CATEGORY	TYPE	SUBTYPE	TOPIC	TOPICINFO	RESPONSE INDEX	FILENAME	FULL PATH	FILE FOUND	MODIFIED SINCE FILE CREATION	TOPIC TEXT	PROMPT	RESPONSE TEXT	EMOTION	POSTPROCESS	SCRIPT NOTES
FFFFFFFF	--	--	--	--	MEKSCOSMaleChairGrumpy	MEKSCOSQuestChairDialogue	(none)	Miscellaneous	Miscellaneous	PlayerShout	MEKSCOSQuestChairDialoguePlayerShout	FormID 060008BE	1	MEKSCOSQue_MEKSCOSQuestCha_000008BE_1	Data\Sound\Voice\MarkekrausSentientChairsOfSkyrim.esp\MEKSCOSMaleChairGrumpy\MEKSCOSQue_MEKSCOSQuestCha_000008BE_1.wav	File Not Found				If I had ears, I'm sure they'd be bleeding.	Neutral 50			
FFFFFFFF	--	--	--	--	MEKSCOSMaleChairGrumpy	MEKSCOSQuestChairDialogue	(none)	Miscellaneous	Miscellaneous	PlayerShout	MEKSCOSQuestChairDialoguePlayerShout	FormID 060008BF	1	MEKSCOSQue_MEKSCOSQuestCha_000008BF_1	Data\Sound\Voice\MarkekrausSentientChairsOfSkyrim.esp\MEKSCOSMaleChairGrumpy\MEKSCOSQue_MEKSCOSQuestCha_000008BF_1.wav	File Not Found				Keep your voice down, meat cushion!	Neutral 50			
FFFFFFFF	--	--	--	--	MEKSCOSMaleChairGrumpy	MEKSCOSQuestChairDialogue	(none)	Miscellaneous	Miscellaneous	PickpocketTopic	MEKSCOSQuestChairDialoguePickpocketTopic	FormID 060008BB	1	MEKSCOSQue_MEKSCOSQuestCha_000008BB_1	Data\Sound\Voice\MarkekrausSentientChairsOfSkyrim.esp\MEKSCOSMaleChairGrumpy\MEKSCOSQue_MEKSCOSQuestCha_000008BB_1.wav	File Not Found				Looking for coins in my chushions?	Neutral 50			
FFFFFFFF	--	--	--	--	MEKSCOSMaleChairGrumpy	MEKSCOSQuestChairDialogue	(none)	Miscellaneous	Miscellaneous	CombatGrunt	MEKSCOSQuestChairDialogueCombatGrunt	FormID 060008B7	1	MEKSCOSQue_MEKSCOSQuestCha_000008B7_1	Data\Sound\Voice\MarkekrausSentientChairsOfSkyrim.esp\MEKSCOSMaleChairGrumpy\MEKSCOSQue_MEKSCOSQuestCha_000008B7_1.wav	File Not Found				Ooof	Neutral 50			
FFFFFFFF	--	--	--	--	MEKSCOSMaleChairGrumpy	MEKSCOSQuestChairDialogue	(none)	Miscellaneous	Miscellaneous	CombatGrunt	MEKSCOSQuestChairDialogueCombatGrunt	FormID 060008B8	1	MEKSCOSQue_MEKSCOSQuestCha_000008B8_1	Data\Sound\Voice\MarkekrausSentientChairsOfSkyrim.esp\MEKSCOSMaleChairGrumpy\MEKSCOSQue_MEKSCOSQuestCha_000008B8_1.wav	File Not Found				Gah!	Neutral 50			
FFFFFFFF	--	--	--	--	MEKSCOSMaleChairGrumpy	MEKSCOSQuestChairDialogue	(none)	Miscellaneous	Miscellaneous	CombatGrunt	MEKSCOSQuestChairDialogueCombatGrunt	FormID 060008B9	1	MEKSCOSQue_MEKSCOSQuestCha_000008B9_1	Data\Sound\Voice\MarkekrausSentientChairsOfSkyrim.esp\MEKSCOSMaleChairGrumpy\MEKSCOSQue_MEKSCOSQuestCha_000008B9_1.wav	File Not Found				Yaa!	Neutral 50			
FFFFFFFF	--	--	--	--	MEKSCOSMaleChairGrumpy	MEKSCOSQuestChairDialogue	(none)	Miscellaneous	Miscellaneous	ShootBow	MEKSCOSQuestChairDialogueShootBow	FormID 060008B5	1	MEKSCOSQue_MEKSCOSQuestCha_000008B5_1	Data\Sound\Voice\MarkekrausSentientChairsOfSkyrim.esp\MEKSCOSMaleChairGrumpy\MEKSCOSQue_MEKSCOSQuestCha_000008B5_1.wav	File Not Found				A blacksmith labroed to make that bow. A fletcher labored to make that arrow. And you labored to miss by a mile.	Neutral 50			
FFFFFFFF	--	--	--	--	MEKSCOSMaleChairGrumpy	MEKSCOSQuestChairDialogue	(none)	Miscellaneous	Miscellaneous	ActorCollidewithActor	MEKSCOSQuestChairDialogueActorCollisdewithActor	FormID 060008B3	1	MEKSCOSQue_MEKSCOSQuestCha_000008B3_1	Data\Sound\Voice\MarkekrausSentientChairsOfSkyrim.esp\MEKSCOSMaleChairGrumpy\MEKSCOSQue_MEKSCOSQuestCha_000008B3_1.wav	File Not Found				Watch where you're going, meat cushion!	Neutral 50			
FFFFFFFF	--	--	--	--	MEKSCOSMaleChairGrumpy	MEKSCOSQuestChairDialogue	(none)	Miscellaneous	Miscellaneous	PlayerinIronSights	MEKSCOSQuestChairDialoguePlayerinIronSights	FormID 060008B0	1	MEKSCOSQue_MEKSCOSQuestCha_000008B0_1	Data\Sound\Voice\MarkekrausSentientChairsOfSkyrim.esp\MEKSCOSMaleChairGrumpy\MEKSCOSQue_MEKSCOSQuestCha_000008B0_1.wav	File Not Found				I'm chair, not a pin cushion!	Neutral 50			
FFFFFFFF	--	--	--	--	MEKSCOSMaleChairGrumpy	MEKSCOSQuestChairDialogue	(none)	Miscellaneous	Miscellaneous	PlayerinIronSights	MEKSCOSQuestChairDialoguePlayerinIronSights	FormID 060008B1	1	MEKSCOSQue_MEKSCOSQuestCha_000008B1_1	Data\Sound\Voice\MarkekrausSentientChairsOfSkyrim.esp\MEKSCOSMaleChairGrumpy\MEKSCOSQue_MEKSCOSQuestCha_000008B1_1.wav	File Not Found				Shoot me and you'll nevet sit right again!	Neutral 50			
FFFFFFFF	--	--	--	--	MEKSCOSMaleChairGrumpy	MEKSCOSQuestChairDialogue	(none)	Miscellaneous	Miscellaneous	PlayerCastProjectileSpell	MEKSCOSQuestChairDialoguePlayerProjectileSpell	FormID 060008AA	1	MEKSCOSQue_MEKSCOSQuestCha_000008AA_1	Data\Sound\Voice\MarkekrausSentientChairsOfSkyrim.esp\MEKSCOSMaleChairGrumpy\MEKSCOSQue_MEKSCOSQuestCha_000008AA_1.wav	File Not Found				If this place burns down, you'll have to find me another.	Neutral 50			
FFFFFFFF	--	--	--	--	MEKSCOSMaleChairGrumpy	MEKSCOSQuestChairDialogue	(none)	Miscellaneous	Miscellaneous	PlayerCastProjectileSpell	MEKSCOSQuestChairDialoguePlayerProjectileSpell	FormID 060008AB	1	MEKSCOSQue_MEKSCOSQuestCha_000008AB_1	Data\Sound\Voice\MarkekrausSentientChairsOfSkyrim.esp\MEKSCOSMaleChairGrumpy\MEKSCOSQue_MEKSCOSQuestCha_000008AB_1.wav	File Not Found				It's cold enough in here already without that frost magick of yours.	Neutral 50			
FFFFFFFF	--	--	--	--	MEKSCOSMaleChairGrumpy	MEKSCOSQuestChairDialogue	(none)	Miscellaneous	Miscellaneous	PlayerCastProjectileSpell	MEKSCOSQuestChairDialoguePlayerProjectileSpell	FormID 060008AC	1	MEKSCOSQue_MEKSCOSQuestCha_000008AC_1	Data\Sound\Voice\MarkekrausSentientChairsOfSkyrim.esp\MEKSCOSMaleChairGrumpy\MEKSCOSQue_MEKSCOSQuestCha_000008AC_1.wav	File Not Found				What's really shocking is how poorly you aim.	Neutral 50			
FFFFFFFF	--	--	--	--	MEKSCOSMaleChairGrumpy	MEKSCOSQuestChairDialogue	(none)	Miscellaneous	Miscellaneous	PlayerCastProjectileSpell	MEKSCOSQuestChairDialoguePlayerProjectileSpell	FormID 060008AD	1	MEKSCOSQue_MEKSCOSQuestCha_000008AD_1	Data\Sound\Voice\MarkekrausSentientChairsOfSkyrim.esp\MEKSCOSMaleChairGrumpy\MEKSCOSQue_MEKSCOSQuestCha_000008AD_1.wav	File Not Found				Not even close.	Neutral 50			
FFFFFFFF	--	--	--	--	MEKSCOSMaleChairGrumpy	MEKSCOSQuestChairDialogue	(none)	Miscellaneous	Miscellaneous	PlayerCastProjectileSpell	MEKSCOSQuestChairDialoguePlayerProjectileSpell	FormID 060008AE	1	MEKSCOSQue_MEKSCOSQuestCha_000008AE_1	Data\Sound\Voice\MarkekrausSentientChairsOfSkyrim.esp\MEKSCOSMaleChairGrumpy\MEKSCOSQue_MEKSCOSQuestCha_000008AE_1.wav	File Not Found				I hope that's target practice. It looks like you need it.	Neutral 50			
FFFFFFFF	--	--	--	--	MEKSCOSMaleChairGrumpy	MEKSCOSQuestChairDialogue	(none)	Miscellaneous	Miscellaneous	ZKeyObject	MEKSCOSQuestChairDialogueZKeyObject	FormID 060008A7	1	MEKSCOSQue_MEKSCOSQuestCha_000008A7_1	Data\Sound\Voice\MarkekrausSentientChairsOfSkyrim.esp\MEKSCOSMaleChairGrumpy\MEKSCOSQue_MEKSCOSQuestCha_000008A7_1.wav	File Not Found				That's not yours, meat cushion.	Neutral 50			
FFFFFFFF	--	--	--	--	MEKSCOSMaleChairGrumpy	MEKSCOSQuestChairDialogue	(none)	Miscellaneous	Miscellaneous	ZKeyObject	MEKSCOSQuestChairDialogueZKeyObject	FormID 060008A8	1	MEKSCOSQue_MEKSCOSQuestCha_000008A8_1	Data\Sound\Voice\MarkekrausSentientChairsOfSkyrim.esp\MEKSCOSMaleChairGrumpy\MEKSCOSQue_MEKSCOSQuestCha_000008A8_1.wav	File Not Found				Stop screwing around!	Neutral 50			
FFFFFFFF	--	--	--	--	MEKSCOSMaleChairGrumpy	MEKSCOSQuestChairDialogue	(none)	Miscellaneous	Miscellaneous	SwingMeleeWeapon	MEKSCOSQuestChairDialogueSwingMeleeWeapon	FormID 060008A1	1	MEKSCOSQue_MEKSCOSQuestCha_000008A1_1	Data\Sound\Voice\MarkekrausSentientChairsOfSkyrim.esp\MEKSCOSMaleChairGrumpy\MEKSCOSQue_MEKSCOSQuestCha_000008A1_1.wav	File Not Found				You'd make a lousy lumberjack!	Neutral 50			
FFFFFFFF	--	--	--	--	MEKSCOSMaleChairGrumpy	MEKSCOSQuestChairDialogue	(none)	Miscellaneous	Miscellaneous	SwingMeleeWeapon	MEKSCOSQuestChairDialogueSwingMeleeWeapon	FormID 060008A2	1	MEKSCOSQue_MEKSCOSQuestCha_000008A2_1	Data\Sound\Voice\MarkekrausSentientChairsOfSkyrim.esp\MEKSCOSMaleChairGrumpy\MEKSCOSQue_MEKSCOSQuestCha_000008A2_1.wav	File Not Found				Hey! What did that air ever do to you!?	Neutral 50			
FFFFFFFF	--	--	--	--	MEKSCOSMaleChairGrumpy	MEKSCOSQuestChairDialogue	(none)	Miscellaneous	Miscellaneous	SwingMeleeWeapon	MEKSCOSQuestChairDialogueSwingMeleeWeapon	FormID 060008A3	1	MEKSCOSQue_MEKSCOSQuestCha_000008A3_1	Data\Sound\Voice\MarkekrausSentientChairsOfSkyrim.esp\MEKSCOSMaleChairGrumpy\MEKSCOSQue_MEKSCOSQuestCha_000008A3_1.wav	File Not Found				Nice sword. It would look better up your ass!	Neutral 50			
FFFFFFFF	--	--	--	--	MEKSCOSMaleChairGrumpy	MEKSCOSQuestChairDialogue	(none)	Miscellaneous	Miscellaneous	SwingMeleeWeapon	MEKSCOSQuestChairDialogueSwingMeleeWeapon	FormID 060008A4	1	MEKSCOSQue_MEKSCOSQuestCha_000008A4_1	Data\Sound\Voice\MarkekrausSentientChairsOfSkyrim.esp\MEKSCOSMaleChairGrumpy\MEKSCOSQue_MEKSCOSQuestCha_000008A4_1.wav	File Not Found				No nail in sight. And yet, they swing anyways.	Neutral 50			
FFFFFFFF	--	--	--	--	MEKSCOSMaleChairGrumpy	MEKSCOSQuestChairDialogue	(none)	Miscellaneous	Miscellaneous	SwingMeleeWeapon	MEKSCOSQuestChairDialogueSwingMeleeWeapon	FormID 060008A5	1	MEKSCOSQue_MEKSCOSQuestCha_000008A5_1	Data\Sound\Voice\MarkekrausSentientChairsOfSkyrim.esp\MEKSCOSMaleChairGrumpy\MEKSCOSQue_MEKSCOSQuestCha_000008A5_1.wav	File Not Found				We get it. You're a swinger. Piss off!	Neutral 50			
FFFFFFFF	--	--	--	--	MEKSCOSMaleChairGrumpy	MEKSCOSQuestChairDialogue	(none)	Miscellaneous	Miscellaneous	Goodbye	MEKSCOSQuestChairDialogueGoodbye	FormID 0600089C	1	MEKSCOSQue_MEKSCOSQuestCha_0000089C_1	Data\Sound\Voice\MarkekrausSentientChairsOfSkyrim.esp\MEKSCOSMaleChairGrumpy\MEKSCOSQue_MEKSCOSQuestCha_0000089C_1.wav	File Not Found				Later, meat cushion.	Neutral 50			
FFFFFFFF	--	--	--	--	MEKSCOSMaleChairGrumpy	MEKSCOSQuestChairDialogue	(none)	Miscellaneous	Miscellaneous	Goodbye	MEKSCOSQuestChairDialogueGoodbye	FormID 0600089D	1	MEKSCOSQue_MEKSCOSQuestCha_0000089D_1	Data\Sound\Voice\MarkekrausSentientChairsOfSkyrim.esp\MEKSCOSMaleChairGrumpy\MEKSCOSQue_MEKSCOSQuestCha_0000089D_1.wav	File Not Found				Bye.	Neutral 50			
FFFFFFFF	--	--	--	--	MEKSCOSMaleChairGrumpy	MEKSCOSQuestChairDialogue	(none)	Miscellaneous	Miscellaneous	Goodbye	MEKSCOSQuestChairDialogueGoodbye	FormID 0600089E	1	MEKSCOSQue_MEKSCOSQuestCha_0000089E_1	Data\Sound\Voice\MarkekrausSentientChairsOfSkyrim.esp\MEKSCOSMaleChairGrumpy\MEKSCOSQue_MEKSCOSQuestCha_0000089E_1.wav	File Not Found				Now, let me get back to more important things like improving my chair-actor.	Neutral 50			
FFFFFFFF	--	--	--	--	MEKSCOSMaleChairGrumpy	MEKSCOSQuestChairDialogue	(none)	Miscellaneous	Miscellaneous	Goodbye	MEKSCOSQuestChairDialogueGoodbye	FormID 0600089F	1	MEKSCOSQue_MEKSCOSQuestCha_0000089F_1	Data\Sound\Voice\MarkekrausSentientChairsOfSkyrim.esp\MEKSCOSMaleChairGrumpy\MEKSCOSQue_MEKSCOSQuestCha_0000089F_1.wav	File Not Found				Now, piss off!	Neutral 50			
FFFFFFFF	--	--	--	--	MEKSCOSMaleChairGrumpy	MEKSCOSQuestChairDialogue	(none)	Miscellaneous	Miscellaneous	ObserveCombat	MEKSCOSQuestChairDialogueObserveCombat	FormID 06000898	1	MEKSCOSQue_MEKSCOSQuestCha_00000898_1	Data\Sound\Voice\MarkekrausSentientChairsOfSkyrim.esp\MEKSCOSMaleChairGrumpy\MEKSCOSQue_MEKSCOSQuestCha_00000898_1.wav	File Not Found				Keep me out of this!	Neutral 50			
FFFFFFFF	--	--	--	--	MEKSCOSMaleChairGrumpy	MEKSCOSQuestChairDialogue	(none)	Miscellaneous	Miscellaneous	ObserveCombat	MEKSCOSQuestChairDialogueObserveCombat	FormID 06000899	1	MEKSCOSQue_MEKSCOSQuestCha_00000899_1	Data\Sound\Voice\MarkekrausSentientChairsOfSkyrim.esp\MEKSCOSMaleChairGrumpy\MEKSCOSQue_MEKSCOSQuestCha_00000899_1.wav	File Not Found				Dance, meat cushions!	Neutral 50			
FFFFFFFF	--	--	--	--	MEKSCOSMaleChairGrumpy	MEKSCOSQuestChairDialogue	(none)	Miscellaneous	Miscellaneous	ObserveCombat	MEKSCOSQuestChairDialogueObserveCombat	FormID 0600089A	1	MEKSCOSQue_MEKSCOSQuestCha_0000089A_1	Data\Sound\Voice\MarkekrausSentientChairsOfSkyrim.esp\MEKSCOSMaleChairGrumpy\MEKSCOSQue_MEKSCOSQuestCha_0000089A_1.wav	File Not Found				Yeah! Right in the seat!	Neutral 50			
FFFFFFFF	--	--	--	--	MEKSCOSMaleChairGrumpy	MEKSCOSQuestChairDialogue	(none)	Miscellaneous	Miscellaneous	NoticeCorpse	MEKSCOSQuestChairDialogueNoticeCorpse	FormID 06000893	1	MEKSCOSQue_MEKSCOSQuestCha_00000893_1	Data\Sound\Voice\MarkekrausSentientChairsOfSkyrim.esp\MEKSCOSMaleChairGrumpy\MEKSCOSQue_MEKSCOSQuestCha_00000893_1.wav	File Not Found				Great. Another dead meat cushion.	Neutral 50			
FFFFFFFF	--	--	--	--	MEKSCOSMaleChairGrumpy	MEKSCOSQuestChairDialogue	(none)	Miscellaneous	Miscellaneous	NoticeCorpse	MEKSCOSQuestChairDialogueNoticeCorpse	FormID 06000894	1	MEKSCOSQue_MEKSCOSQuestCha_00000894_1	Data\Sound\Voice\MarkekrausSentientChairsOfSkyrim.esp\MEKSCOSMaleChairGrumpy\MEKSCOSQue_MEKSCOSQuestCha_00000894_1.wav	File Not Found				Not my corpse. Not my problem.	Neutral 50			
FFFFFFFF	--	--	--	--	MEKSCOSMaleChairGrumpy	MEKSCOSQuestChairDialogue	(none)	Miscellaneous	Miscellaneous	NoticeCorpse	MEKSCOSQuestChairDialogueNoticeCorpse	FormID 06000895	1	MEKSCOSQue_MEKSCOSQuestCha_00000895_1	Data\Sound\Voice\MarkekrausSentientChairsOfSkyrim.esp\MEKSCOSMaleChairGrumpy\MEKSCOSQue_MEKSCOSQuestCha_00000895_1.wav	File Not Found				Well, I'm not cleaning this up.	Neutral 50			
FFFFFFFF	--	--	--	--	MEKSCOSMaleChairGrumpy	MEKSCOSQuestChairDialogue	(none)	Miscellaneous	Miscellaneous	NoticeCorpse	MEKSCOSQuestChairDialogueNoticeCorpse	FormID 06000896	1	MEKSCOSQue_MEKSCOSQuestCha_00000896_1	Data\Sound\Voice\MarkekrausSentientChairsOfSkyrim.esp\MEKSCOSMaleChairGrumpy\MEKSCOSQue_MEKSCOSQuestCha_00000896_1.wav	File Not Found				One good thing about being a chair: I never have to smell a dead body.	Neutral 50			
FFFFFFFF	--	--	--	--	MEKSCOSMaleChairGrumpy	MEKSCOSQuestChairDialogue	(none)	Miscellaneous	Miscellaneous	Idle	MEKSCOSQuestChairDialogueIdle	FormID 0600088D	1	MEKSCOSQue_MEKSCOSQuestCha_0000088D_1	Data\Sound\Voice\MarkekrausSentientChairsOfSkyrim.esp\MEKSCOSMaleChairGrumpy\MEKSCOSQue_MEKSCOSQuestCha_0000088D_1.wav	File Not Found				Ugh.	Neutral 50			
FFFFFFFF	--	--	--	--	MEKSCOSMaleChairGrumpy	MEKSCOSQuestChairDialogue	(none)	Miscellaneous	Miscellaneous	Idle	MEKSCOSQuestChairDialogueIdle	FormID 0600088E	1	MEKSCOSQue_MEKSCOSQuestCha_0000088E_1	Data\Sound\Voice\MarkekrausSentientChairsOfSkyrim.esp\MEKSCOSMaleChairGrumpy\MEKSCOSQue_MEKSCOSQuestCha_0000088E_1.wav	File Not Found				*Cough* *Cough*	Neutral 50			
FFFFFFFF	--	--	--	--	MEKSCOSMaleChairGrumpy	MEKSCOSQuestChairDialogue	(none)	Miscellaneous	Miscellaneous	Idle	MEKSCOSQuestChairDialogueIdle	FormID 0600088F	1	MEKSCOSQue_MEKSCOSQuestCha_0000088F_1	Data\Sound\Voice\MarkekrausSentientChairsOfSkyrim.esp\MEKSCOSMaleChairGrumpy\MEKSCOSQue_MEKSCOSQuestCha_0000088F_1.wav	File Not Found				I thought we were in love... but she just wanted to reach the top shelf.	Neutral 50			
FFFFFFFF	--	--	--	--	MEKSCOSMaleChairGrumpy	MEKSCOSQuestChairDialogue	(none)	Miscellaneous	Miscellaneous	Idle	MEKSCOSQuestChairDialogueIdle	FormID 06000890	1	MEKSCOSQue_MEKSCOSQuestCha_00000890_1	Data\Sound\Voice\MarkekrausSentientChairsOfSkyrim.esp\MEKSCOSMaleChairGrumpy\MEKSCOSQue_MEKSCOSQuestCha_00000890_1.wav	File Not Found				I may be miserable, but at least I'm not a table.	Neutral 50			
FFFFFFFF	--	--	--	--	MEKSCOSMaleChairGrumpy	MEKSCOSQuestChairDialogue	(none)	Miscellaneous	Miscellaneous	Idle	MEKSCOSQuestChairDialogueIdle	FormID 06000891	1	MEKSCOSQue_MEKSCOSQuestCha_00000891_1	Data\Sound\Voice\MarkekrausSentientChairsOfSkyrim.esp\MEKSCOSMaleChairGrumpy\MEKSCOSQue_MEKSCOSQuestCha_00000891_1.wav	File Not Found				I told the missus I was having a bad day. She told me to chair up.	Neutral 50			
FFFFFFFF	--	--	--	--	MEKSCOSMaleChairGrumpy	MEKSCOSQuestChairDialogue	(none)	Miscellaneous	Miscellaneous	Hello	MEKSCOSQuestChairDialogueHello	FormID 06000888	1	MEKSCOSQue_MEKSCOSQuestCha_00000888_1	Data\Sound\Voice\MarkekrausSentientChairsOfSkyrim.esp\MEKSCOSMaleChairGrumpy\MEKSCOSQue_MEKSCOSQuestCha_00000888_1.wav	File Not Found				Yes?	Neutral 50			
FFFFFFFF	--	--	--	--	MEKSCOSMaleChairGrumpy	MEKSCOSQuestChairDialogue	(none)	Miscellaneous	Miscellaneous	Hello	MEKSCOSQuestChairDialogueHello	FormID 06000889	1	MEKSCOSQue_MEKSCOSQuestCha_00000889_1	Data\Sound\Voice\MarkekrausSentientChairsOfSkyrim.esp\MEKSCOSMaleChairGrumpy\MEKSCOSQue_MEKSCOSQuestCha_00000889_1.wav	File Not Found				Hmm?	Neutral 50			
FFFFFFFF	--	--	--	--	MEKSCOSMaleChairGrumpy	MEKSCOSQuestChairDialogue	(none)	Miscellaneous	Miscellaneous	Hello	MEKSCOSQuestChairDialogueHello	FormID 0600088A	1	MEKSCOSQue_MEKSCOSQuestCha_0000088A_1	Data\Sound\Voice\MarkekrausSentientChairsOfSkyrim.esp\MEKSCOSMaleChairGrumpy\MEKSCOSQue_MEKSCOSQuestCha_0000088A_1.wav	File Not Found				Need something?	Neutral 50			
FFFFFFFF	--	--	--	--	MEKSCOSMaleChairGrumpy	MEKSCOSQuestChairDialogue	(none)	Miscellaneous	Miscellaneous	Hello	MEKSCOSQuestChairDialogueHello	FormID 0600088B	1	MEKSCOSQue_MEKSCOSQuestCha_0000088B_1	Data\Sound\Voice\MarkekrausSentientChairsOfSkyrim.esp\MEKSCOSMaleChairGrumpy\MEKSCOSQue_MEKSCOSQuestCha_0000088B_1.wav	File Not Found				Keep those flames to yourself, meat cushion.	Fear 50			
